step_order,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x_t,y_t,z_t,rx_t,ry_t,rz_t
1793,-0.324976,-0.59136,0.987927,3.32193,1.36426,1.69461,-289.41530626545705,-158.16270751468323,79.86057635871953,-113.78655332400585,105.57320333080548,-5.496378399112036,612.591766,-2913.9975400000003,-235.216337,-105.64752,-17.565515,-97.552295
1794,0.101049,-0.586653,1.20037,3.56699,1.43493,1.62946,-224.53643033381832,-136.64756934972567,54.1940151933621,-115.00580751204423,24.274560202087102,12.714563727527612,206.71755100000001,-3066.4601470000002,-25.099085,-100.747088,-0.21277630000000003,-95.02247299999999
1795,0.0709697,-0.748475,0.951598,3.25796,1.87628,1.59143,-243.89552831569858,-172.11766757288956,84.69634014962368,-72.33305684629079,59.64662534650409,-8.488713509540226,183.7360603,-2902.018825,-281.085938,-75.564968,-15.621087,-85.442847
1796,-0.284474,-0.898005,0.948207,3.17431,1.80516,1.55238,-278.7577183182286,-169.3932532570425,62.99269887006809,-60.125045105438325,95.56649543884566,1.7450690157858508,469.672874,-2639.079595,-282.671257,-79.357044,-18.436722,-87.203799
1797,0.186769,-0.75959,0.773177,3.60686,1.45181,1.69684,-230.82578805096935,-181.63908021237359,94.83482833446361,-104.83065002831594,31.71092212931054,6.814931902624551,69.056728,-2932.75131,-452.817407,-99.795202,-1.88557832,-95.043481
1798,0.361194,-0.688329,0.959189,3.30288,1.87021,1.63451,-217.31773507296506,-170.18508092991328,74.15219784583114,-53.58158060614676,35.12712568699856,-22.807272584536577,-68.615755,-3058.923571,-274.338349,-76.054586,-15.439173,-84.952847
1799,-0.126359,-0.622402,0.874613,3.10961,1.42751,1.6108,-266.8058187117997,-168.1814475203408,98.66275936373262,-118.68763430355489,90.8831384214463,0.08707526091500686,416.83601899999996,-2952.403598,-349.84488300000004,-102.292952,-25.300823,-95.303484
1800,0.376684,-0.458266,1.17883,3.24706,1.45067,1.6948,-193.549153899758,-138.5400489470428,57.10189059521005,-124.15021392233217,16.02121775478662,23.931530370142276,-2.440639,-3281.658234,-47.277856,-100.702177,-22.273647,-95.370852
1801,0.394539,-0.663834,1.14961,3.26333,1.806,1.63884,-213.74820800930004,-149.40504761610862,47.300015115009494,-52.75669326849692,32.973205447763256,-19.85029469964591,-91.90096299999999,-3093.790266,-82.932565,-79.527233,-18.277179,-86.380285
1802,0.31746,-0.614814,1.20788,2.79585,1.46468,1.50284,-218.89566084075537,-137.49726575990468,47.08315058955248,-96.56458791796355,55.05912416823013,6.026427384965512,2.513149,-3111.479186,-18.775025,-100.17661700000001,-37.315778,-94.011318
1803,0.29142,-0.750253,1.08433,3.15135,1.77105,1.62579,-227.631548343115,-157.26717448089374,60.80972967061967,-68.74175738641078,51.117976678643245,-9.337607778806053,-21.676619,-2975.737647,-147.4095,-80.98929399999999,-23.965054,-87.098151
1804,-0.379853,-0.835554,0.826368,3.14272,1.5231,1.57341,-288.1066706613783,-177.1574043388603,76.66576369307008,-82.3844554462708,108.12343847693279,-0.946898700122955,582.028683,-2666.278646,-398.712438,-96.18444199999999,-21.628614,-92.789129
1805,0.359219,-0.69873,0.915481,3.70012,1.80578,1.6472,-215.55474393734752,-166.44939610566033,58.39012890178219,-13.70715581181225,13.42686485843425,-50.329300273645664,-75.572653,-3049.11177,-316.404491,-82.356391,6.2397148,-86.30020999999999
1806,0.17754,-0.485118,0.815609,3.40111,1.41675,1.40608,-205.27358926152004,-157.77825283415046,101.38430889060405,-208.62711123642075,8.554890134877835,82.62910842479168,168.92344,-3188.513482,-409.059369,-101.907897,3.0037325000000004,-93.351848
1807,-0.179135,-0.811912,1.01925,3.05625,1.34694,1.72665,-275.6522870686196,-155.4314177052946,59.70506704160743,-97.82108436268545,109.04360869591288,-3.4317765505596762,403.82359499999995,-2754.619788,-204.20988,-108.60905000000001,-34.317583,-99.41094100000001
1808,0.0457165,-0.878186,0.842998,3.09182,1.49141,1.40773,-250.33958463753495,-175.7267287244186,81.53017537373076,-90.87053334995343,63.90828542668716,2.406714948024974,164.3895035,-2772.444814,-383.01763800000003,-97.901067,-15.022543,-92.472983
1809,0.354672,-0.694268,0.800865,2.95597,1.74245,1.6034,-221.98905997666668,-184.2546325471458,96.2867033873251,-80.23185300996431,55.17314276946116,-8.674523722501151,-58.976922,-3049.339532,-430.51505499999996,-81.801063,-34.016352999999995,-87.67738499999999
1810,0.130857,-0.552552,1.21798,2.84963,1.61379,1.68688,-235.8935997489015,-138.32518977386874,60.31354822003637,-99.58694028727865,79.24350081336364,-1.204701060042069,201.509013,-3104.717748,-9.969004400000001,-89.900774,-45.069211,-90.557761
1811,0.218736,-0.758245,1.05115,3.80269,1.82538,1.72496,-227.4103866341945,-157.41728942321805,52.524874544586986,-40.986249395785876,20.747432015261754,-23.312678655621475,35.705117,-2944.245855,-180.42488,-82.299392,7.8560697,-84.89912199999999
1812,0.394213,-0.829629,0.778916,3.4117,1.4958,1.5,-222.24345323770476,-180.2508034747716,76.1999490056287,-86.59397636709697,22.97148228862107,8.627197408623346,-149.924903,-2938.489571,-448.04231599999997,-97.64248599999999,-1.95485279,-92.873606
1813,0.0302142,-0.42514,0.890407,3.61328,1.38615,1.65007,-207.87653652479938,-146.4995786370002,101.48457650475193,-197.50886522190712,10.621892676591793,57.209377477576595,328.2554358,-3194.56086,-333.129617,-102.981232,1.4624835,-96.296858
1814,0.25328,-0.81057,0.78928,3.81703,1.45556,1.70499,-227.8693258280943,-179.87952682352682,83.16253213205847,-100.75634714714066,17.382336292899403,12.531503711983312,-13.874701,-2907.22603,-437.02929,-99.117943,9.749984,-95.08188399999999
1815,0.0573943,-0.400746,1.009665,3.38702,1.25876,1.44545,-200.31005588230173,-129.74457383398953,72.28951205386083,-217.89126582589103,17.39814992804501,91.04986913982938,312.2300457,-3226.373054,-211.845045,-110.65211000000001,0.6238283999999998,-95.576504
1816,-0.0798091,-0.48677,0.932213,2.85802,1.77402,1.49717,-261.499083613298,-164.65030862894955,105.67690869172418,-109.83142566421776,93.72672795868058,-2.6000538264139195,421.41773909999995,-3095.14683,-297.31627299999997,-79.937229,-33.504926,-88.154623
1817,-0.396638,-0.508068,0.934914,2.92032,1.48362,1.68334,-308.4466723885225,-166.46658483951427,84.1130691141805,-106.67614708643232,147.2398401083092,-6.563288839003093,714.922458,-2965.504332,-289.665464,-99.47417800000001,-40.486379,-94.887224
1818,-0.0646235,-0.443551,1.10606,3.58843,1.70809,1.39893,-224.60633118482426,-147.3085950437249,78.61783090108078,-72.51812221411802,11.366164852466731,-34.88298837049332,407.8274135,-3143.531049,-122.81377,-86.301373,13.773420999999999,-90.21545900000001
1819,-0.0102953,-0.643369,0.81325,3.44775,1.56493,1.57828,-242.61324877019578,-177.07890912092736,106.35700959454445,-109.7277203032991,45.44649664776128,0.16595378761287216,294.1352553,-2974.797731,-413.3794,-93.876509,-4.5346101,-91.92897400000001
1820,0.00809854,-0.868332,0.979973,2.8862,1.66227,1.59627,-260.014549966114,-165.60256448445696,68.08915845775677,-77.39055530391055,96.08731407461958,-0.8275916984428637,209.29151146,-2766.001668,-248.666543,-86.90317900000001,-37.71776,-89.550521
1821,-0.215705,-0.884365,0.919723,3.47822,1.28723,1.46278,-267.236682973738,-164.02062801210076,65.95145292412367,-99.3073368832548,62.101176540844534,2.7742616440234458,403.214195,-2676.860235,-302.45122299999997,-108.9572,4.6844497,-95.46225
1822,-0.243114,-0.580364,0.851219,3.80645,1.5005,1.73105,-267.38737087385744,-171.60945400860854,103.70421500308873,-115.81425096097382,58.41763087594847,-0.5841648496035822,531.9513039999999,-2952.998536,-374.433439,-97.114323,7.4136014,-93.927347
1823,0.380694,-0.456781,0.956182,2.96256,1.57926,1.73275,-196.97773334582084,-163.12624089390155,94.24296293209345,-110.31385612771793,36.462174645432896,-0.7761458180180671,-0.44597222,-3281.612719,-271.882682,-92.60955299999999,-41.183600999999996,-91.820101
1824,0.147044,-0.888874,0.733646,3.00589,1.29971,1.62606,-247.68908187725975,-182.0802577146243,87.57144236559016,-101.16543901286407,79.2744405343007,5.080170397573103,69.81513000000001,-2794.645326,-489.86442600000004,-111.09781,-31.282526,-98.938414
1825,0.221388,-0.728964,1.0648,2.97702,1.91767,1.66972,-236.04715243799654,-161.97516868348373,71.26449055837179,-68.73774668184487,72.77480730633664,-9.753116771834925,54.25685,-2970.248736,-168.37471,-69.524608,-35.442085,-81.78939799999999
1826,-0.106621,-0.429627,1.16071,3.14976,1.44126,1.43168,-246.3271611982338,-134.4027207084031,71.87182582121046,-126.20999719582748,58.13745451412951,4.528211505633824,459.390731,-3142.297073,-63.750663,-100.866931,-12.941899,-93.27062600000001
1827,-0.121176,-0.749587,1.000434,3.18609,1.57399,1.63104,-265.8071532748867,-162.27883631490306,76.76832313839849,-94.30999899412377,86.65814764015163,-0.05209068712743685,367.769716,-2835.6895130000003,-226.189624,-93.132847,-22.489314999999998,-91.78860399999999
1828,0.00571209,-0.487892,1.19613,3.19943,1.33717,1.48936,-229.90561783198925,-130.39545388925814,59.67584619405576,-128.89373150822027,43.500159017701876,13.64917248294501,334.61461791000005,-3126.3063079999997,-26.791022,-106.94416000000001,-12.855124,-95.391051
1829,-0.00797251,-0.47199,1.10863,3.0342,1.78661,1.48564,-236.1548685034811,-148.27231005513497,86.41292170383562,-103.65837837947828,58.36033509643539,-9.094902856788634,354.17899251,-3135.34061,-121.51615000000001,-80.020967,-22.863613,-88.34107
1830,-0.103337,-0.539329,1.07535,3.2086,1.29567,1.51066,-255.2521247729866,-143.92126855891146,75.69345431473306,-128.6846019129975,68.64435456123854,5.1768570255014295,419.717707,-3039.9239709999997,-146.78833999999998,-109.42419000000001,-13.366831999999999,-96.305181
1831,0.348746,-0.672777,1.03428,3.31277,1.80137,1.44273,-215.02017431449048,-160.17207050220702,59.38249180294878,-41.777962477097645,21.738419817720025,-33.15534873083535,-54.327175,-3070.217123,-197.79533999999998,-80.434967,-4.4729107,-88.820917
1832,-0.264503,-0.467795,0.92722,2.98523,1.63233,1.70062,-296.59102969167554,-167.22804574924314,97.42345165286467,-105.43626641776922,132.84885916800832,2.645346140119011,603.491943,-3049.003105,-299.91195999999997,-88.913161,-37.997007,-89.986806
1833,-0.24358,-0.852358,1.06807,2.94728,1.55952,1.69698,-281.8929433731845,-152.8794636857819,46.20308741623153,-74.06167051420047,120.21112908080775,-0.2920761222660446,451.97484000000003,-2693.770142,-158.83729,-94.118431,-39.973245999999996,-92.381421
1834,-0.068411,-0.413059,1.07876,2.99333,1.36461,1.5801,-251.52045065329955,-139.29176957425443,82.32372191998694,-134.8725461004104,80.88330602302806,3.614888132305536,434.259651,-3169.266541,-144.34471,-106.51265,-29.905334,-96.59446200000001
1835,-0.0417583,-0.612256,0.843993,2.95851,1.90088,1.5198,-256.7418150403268,-180.0691758537151,108.2540728542226,-89.54127126524992,85.11345342447893,-5.244729605912627,341.4795983,-2990.417844,-387.523443,-72.19635600000001,-28.577245,-85.657914
1836,-0.0110135,-0.445631,1.12417,2.91273,1.50485,1.61918,-245.71409635744382,-140.16610316962405,78.81492838260579,-122.36716926388505,81.59491960458053,1.3508052978004288,370.6740235,-3157.726969,-101.37875000000001,-97.68177999999999,-37.362421,-93.755816
1837,-0.201669,-0.612545,0.971513,3.48614,1.75156,1.42809,-262.5029056703672,-166.30501074128736,91.56323932426659,-93.32565750208902,54.83853541710476,-3.448226168857882,482.357509,-2937.450655,-257.51937300000003,-83.70106200000001,6.282164700000001,-89.484738
1838,0.0274268,-0.422775,0.813227,3.03383,1.2931,1.63024,-226.40427274594478,-155.51850729015447,114.23059561523223,-157.53818351799063,57.61835475174098,12.039848627981554,341.0905932,-3192.716725,-408.909997,-111.27841,-29.817557,-99.170929
1839,-0.326461,-0.641642,1.04209,3.64017,1.71633,1.69257,-280.5820159379252,-160.33077981145826,76.98375526936768,-89.19978841935195,78.78628049284924,2.5088962412086055,591.673821,-2867.817758,-185.87208,-86.34257,0.04718,-88.051454
1840,-0.131133,-0.821865,0.932165,3.40416,1.44149,1.53489,-261.547212068089,-166.4860654045487,76.20682449917028,-97.64805110855595,64.4892646309498,1.446781458062793,347.750393,-2765.032935,-292.604375,-100.663967,-4.1960877,-93.982416
1841,0.350377,-0.499495,0.872936,3.57407,1.86108,1.64459,-199.02834929459408,-166.76394993518716,74.65983845231706,11.392692798381288,15.253683492429367,-92.50747377064219,3.0395507,-3233.324105,-359.772926,-78.63758600000001,-0.5858785,-85.092152
1842,-0.0920521,-0.818145,0.86316,3.7224,1.79843,1.41206,-252.2985273390872,-177.71317340013718,79.07619713718543,-59.87924621132721,30.978051813558704,-11.450217761012423,304.74777209999996,-2780.6588549999997,-366.64360999999997,-81.982141,20.686127,-88.865175
1843,0.383304,-0.719827,1.21985,2.96593,1.63417,1.43184,-219.26865636538554,-136.01101323933534,26.58856484928196,-65.17566806951653,41.46501292939719,-4.73661917403471,-98.756585,-3036.729773,-10.2585686,-89.396139,-23.742666,-91.007954
1844,0.26871,-0.55865,1.02932,3.29525,1.56531,1.51045,-209.21783072320062,-158.10770356635066,80.34930935796613,-103.30371750429231,16.92225118340935,0.9229376051305839,60.862601,-3150.89055,-198.53569000000002,-93.722409,-9.3534376,-91.851341
1845,-0.136871,-0.485889,0.96169,3.58132,1.50956,1.67487,-250.7945131268688,-155.95853887681494,98.80657177031046,-126.90499500132118,51.54053305255223,0.9791562239888204,466.130041,-3079.013711,-263.8583,-96.86549600000001,-2.28831405,-93.45755199999999
1846,-0.279698,-0.724869,1.019583,3.27031,1.28916,1.57602,-279.4234952761706,-154.40123958964938,66.03281293103225,-107.63699730886671,91.91904611504285,-2.7372027338343847,523.0092880000001,-2804.067131,-202.75753300000002,-109.85665,-13.383786,-97.491086
1847,-0.265872,-0.659241,1.05934,3.26793,1.47967,1.57245,-279.2057713140209,-154.1617432312847,71.00837842394832,-102.03576190366779,91.98092555691697,-0.8934073603695414,532.5649719999999,-2871.210259,-165.69436,-98.71833899999999,-14.263563000000001,-93.631523
1848,-0.000619113,-0.725696,1.15254,3.315,1.58071,1.55539,-247.9280052778293,-146.77746316763864,57.50204431932942,-90.05865215425305,57.06928929666711,-0.3112828134744201,258.02325911300005,-2900.241904,-74.896573,-92.870138,-10.8302356,-91.567508
1849,0.0372809,-0.820469,0.949457,2.82392,1.85864,1.70037,-259.6495758506157,-171.81571881485561,76.39188986699753,-68.33839509863868,105.34058246598238,-0.9091694293135903,199.77646909999999,-2818.335731,-282.616387,-71.067577,-46.144363,-81.54643700000001
1850,0.262511,-0.868659,0.830734,3.24,1.58401,1.50728,-233.3009657259345,-177.90396834591576,77.41060882674013,-78.41500384160447,43.979896579564915,-0.757650740391244,-36.648474,-2856.025741,-397.391834,-92.648005,-12.316424,-91.53545799999999
1851,0.353814,-0.556704,1.11978,3.44277,1.31987,1.45527,-204.55051652406493,-130.01959357565232,35.66266933810734,-175.21106670880087,13.714375080030898,85.15241455454782,-20.97054,-3181.519796,-104.07140000000001,-107.17141,2.9578606,-95.017703
1852,-0.0427137,-0.530216,0.910964,3.40531,1.89128,1.47029,-237.77748497929167,-170.6606358998719,104.99852666228928,-85.89324898365197,39.65864888868824,-17.727944434922314,361.3469237,-3069.040484,-320.908004,-75.774835,-0.4893721,-87.257485
1853,-0.227317,-0.64717,0.90557,3.49914,1.59568,1.4952,-267.35757706851064,-170.24810628737768,94.67153536285132,-102.9095225412423,62.4965174194848,-0.24407371818998425,495.36975700000005,-2896.0528299999996,-321.46095,-92.23817199999999,3.1470666000000005,-91.28778
1854,0.0367778,-0.71811,0.893063,3.59619,1.77401,1.69823,-241.49311628071504,-175.40529940135022,91.81476779632904,-81.07639279998713,43.25957403952644,-6.158723339861219,223.4579322,-2920.41809,-337.112083,-83.27164300000001,-2.65709535,-86.60616499999999
1855,-0.331608,-0.533324,0.995824,3.71936,1.46907,1.63789,-280.47372691464545,-158.11114131312146,86.77216624138265,-113.81462825596725,71.10062462896437,-1.5660712710090303,631.428268,-2966.906976,-229.056734,-98.778689,7.8775598,-94.222736
1856,-0.356718,-0.660017,0.886009,3.39127,1.55035,1.56058,-286.0812648555908,-172.49295492870024,90.24486343767057,-98.88907769280931,91.13180210453308,-0.3634105136754224,616.131418,-2839.391983,-340.103949,-94.664575,-6.6939538999999995,-92.140111
1857,-0.241913,-0.540828,1.05751,3.38812,1.49617,1.4698,-271.5201154501361,-151.72438077079815,81.22650774231141,-113.86905924650468,71.56815818979113,0.288004684173845,546.439943,-2991.241172,-167.64061,-97.647173,-1.586530416,-92.728464
1858,0.281755,-0.430459,1.007223,3.00021,1.71498,1.52386,-193.5938446077782,-159.38138874492648,91.57126073339843,-88.41254440884221,20.660113247283814,-23.60821028634995,97.85842699999999,-3274.5211409999997,-222.820943,-84.11112999999999,-27.025100000000002,-89.100384
1859,-0.349299,-0.503994,0.769442,3.43658,1.69441,1.55445,-289.8261170045659,-182.8955766570955,113.85187051265075,-104.17805109966193,91.80731934499234,2.241491108643099,662.026219,-2988.856806,-458.47690200000005,-86.750702,-3.7862848,-89.41006300000001
1860,-0.154204,-0.534414,1.18657,3.46196,1.43321,1.53724,-256.3665276845161,-136.91112993548586,61.81297876989373,-113.91432291232002,56.21397790009581,2.486281597034792,465.247704,-3027.421286,-37.999884,-101.066417,-1.0248026700000001,-94.190037
1861,-0.311998,-0.446734,0.880593,3.12795,1.84451,1.68378,-300.00872293963084,-175.53937152541084,104.1866454665889,-89.22385264674745,125.6301639071551,11.354820288123141,653.143188,-3053.701866,-349.51242299999996,-75.70702899999999,-28.11649,-84.29214999999999
1862,-0.00826183,-0.855165,0.991009,2.965,1.68139,1.72269,-262.08006281756064,-164.94251710446625,67.79236631987901,-76.5007518480724,100.84286377420541,0.043215742768198936,229.80888183000002,-2772.354035,-237.845809,-85.279623,-40.361965,-88.164216
1863,-0.0997101,-0.644693,1.15711,3.78716,1.71666,1.59898,-248.13598895746182,-148.18808525925073,62.337808110233574,-81.85962610593097,33.033767086708586,-5.3400239463987855,371.9140801,-2941.6868069999996,-71.807604,-86.953286,13.718934,-88.627048
