step_order,Timestamp,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x_t,y_t,z_t,rx_t,ry_t,rz_t
1664,20200714222114,0.75,0.4,0.7,1.5708,1.22173,1.5708,-129.9370876531535,-99.92498538640582,-94.83024467210255,14.671672964135476,39.94455482845852,19.994737359798386,1832.2518,-1513.3768,-613.1886000000001,-92.209435,-60.96013500000001,-72.83590500000001
1665,20200714222121,0.75,0.4,0.7,1.5708,1.39626,1.5708,-129.92562849725087,-99.9244124286107,-94.79987790896062,14.61815870607026,39.83391667821876,10.034209866126108,1832.3173,-1513.2704,-612.97778,-92.24780600000001,-61.017219,-82.853514
1666,20200714222135,0.75,0.4,0.7,1.5708,1.7453299999999998,1.5708,-129.93880652653888,-99.93186087994742,-94.81763960060967,14.738193364150167,39.90060896557199,-9.978002706423773,1832.435,-1513.1353000000001,-613.09186,-92.167429,-61.396063000000005,-102.68304
1667,20200714222141,0.75,0.4,0.7,1.5708,1.91986,1.5708,-129.92906624402164,-99.94045524687436,-94.81763960060967,14.714873981888342,39.8332291288646,-19.94420248226785,1832.4506,-1513.0991000000001,-613.22531,-92.205923,-61.492126999999996,-112.76050000000001
1668,20200714222148,0.75,0.4,0.7,1.5708,2.0944,1.5708,-129.92792032843138,-99.94790369821106,-94.8142018538389,14.739568462858479,39.87035679398908,-29.946956965441274,1832.4091,-1513.1595,-613.2488500000001,-92.183158,-61.689228,-122.68916
1669,20200714222155,0.75,0.4,0.7,1.5708,2.26893,1.5708,-129.93995244212914,-99.9542062339575,-94.80274269793627,14.753949703516263,39.88135758365559,-40.02992553993302,1832.3787,-1512.9907,-613.0954300000001,-92.144109,-61.844746,-132.73523
1670,20200714222210,0.75,0.4,0.7,1.5708,1.5708,1.39626,-128.2548835666494,-102.13201881324977,-92.14880219089031,14.201904867907716,28.187174393476464,-0.0020390364717336224,1830.6364,-1515.7151000000001,-613.1904000000001,-91.908063,-51.242619,-92.295566
1671,20200714222215,0.75,0.4,0.7,1.5708,1.5708,1.43117,-128.5419354220099,-101.6495883497496,-92.7418135088507,14.276618564392775,30.479521236015376,0.07269860391958424,1830.9488,-1515.3105,-613.21819,-91.98710200000001,-53.289994,-92.3594
1672,20200714222219,0.75,0.4,0.7,1.5708,1.5708,1.4660799999999998,-128.85419742035623,-101.21585929883558,-93.2752372161175,14.422722802151135,32.74224616054603,0.06033875836302212,1831.2278,-1514.7670000000005,-613.1576,-92.0,-55.236249,-92.37933100000001
1673,20200714222224,0.75,0.4,0.7,1.5708,1.5708,1.50098,-129.19109660389316,-100.74947165359907,-93.83215219298467,14.480305060561781,35.11337469991542,0.06789206097623177,1831.6701,-1514.3069,-613.2117799999999,-92.111991,-57.272977,-92.535099
1674,20200714222228,0.75,0.4,0.7,1.5708,1.5708,1.53589,-129.54403860569374,-100.34439049244159,-94.31286378309942,14.570144842838296,37.4204465577892,0.07338500735815097,1831.9122,-1513.8053,-613.15003,-92.16771200000001,-59.203061,-92.607115
1675,20200714222237,0.75,0.4,0.7,1.5708,1.5708,1.6057,-130.33128261620348,-99.58923211845917,-95.25022273593345,14.839721485447349,42.21971293714351,-0.031518121831249024,1832.589,-1512.5592000000001,-613.26174,-92.214049,-63.157736,-92.759619
1676,20200714222242,0.75,0.4,0.7,1.5708,1.5708,1.64061,-130.749541806649,-99.23686307445371,-95.67077375755947,14.9446300577358,44.66647190547018,-0.13438094831218816,1832.8835,-1512.2078000000001,-613.1750799999999,-92.24276300000001,-65.20986500000001,-92.89482
1677,20200714222246,0.75,0.4,0.7,1.5708,1.5708,1.67552,-131.19874071803156,-98.87074304336512,-96.0615309738387,14.856165374167603,47.1371232138538,0.0020599379720999947,1833.1152,-1511.6979999999999,-613.05746,-92.552862,-67.233007,-93.157758
1678,20200714222251,0.75,0.4,0.7,1.5708,1.5708,1.71042,-131.66340948988264,-98.58197231461918,-96.41046227107336,14.935004366777603,49.582850858149236,0.026071069368719797,1833.302,-1511.1829,-613.1646799999999,-92.658428,-69.22246500000001,-93.259669
1679,20200714222314,0.75,0.4,0.6,1.0472,1.5708,1.5708,-137.86109395981276,-100.40054035636442,-104.92232327553687,25.282564851060762,77.7704263220823,-0.05209068712743685,1835.1156,-1504.4041000000002,-712.76211,-148.02893,-90.86125500000003,-149.01038999999994
1680,20200714222324,0.75,0.4,0.6,1.22173,1.5708,1.5708,-134.8691083536396,-100.65665249078789,-104.64673057607895,25.334704010417664,64.85653057762867,-0.1000934349781743,1834.8273,-1506.981,-712.9485500000001,-93.71459499999999,-81.241443,-94.57859
1681,20200714222333,0.75,0.4,0.6,1.39626,1.5708,1.5708,-132.15959094046596,-101.55218552457738,-103.50998231053939,25.00003936228175,52.13417462408727,-0.0095795678556898,1834.1544,-1509.7597,-713.0443200000002,-92.662099,-71.231575,-93.337933
1682,20200714222343,0.75,0.4,0.6,1.5708,1.5708,1.5708,-129.939379484334,-103.10948481174296,-101.56077989150434,24.603667159610247,39.93424158814617,0.03840925712062597,1833.0051,-1512.3237000000001,-713.16493,-92.230872,-61.239698,-92.73147700000001
1683,20200714222352,0.75,0.4,0.6,1.7453299999999998,1.5708,1.5708,-128.2623320179861,-105.2053644263315,-98.85183543612581,23.940583103305343,28.234615298913297,0.09325518369328792,1831.2687,-1514.7632,-713.12271,-92.10342899999999,-51.257244,-92.446781
1684,20200714222407,0.75,0.4,0.6,1.5708,0.8726649999999999,1.5708,-129.93651469535834,-103.12380875662122,-101.5470289044212,24.613292850568442,39.90742716333405,39.93280919365834,1832.855,-1512.4804000000001,-713.0979,-92.13288700000001,-60.58818399999999,-52.789943
1685,20200714222414,0.75,0.4,0.6,1.5708,1.0472,1.5708,-129.92161779268494,-103.14099749047514,-101.52926721277214,24.64893082542558,39.82154078984394,29.946384007646145,1832.8699,-1512.4925,-713.0949799999999,-92.11170600000001,-60.67821,-62.697493
1686,20200714222421,0.75,0.4,0.6,1.5708,1.22173,1.5708,-129.9336499063827,-103.12266284103094,-101.54416411544554,24.583785524119207,39.87310699140571,20.04618896980114,1832.8977,-1512.3761000000002,-713.1509400000002,-92.217275,-60.87524,-72.79735000000001
1687,20200714222427,0.75,0.4,0.6,1.5708,1.39626,1.5708,-129.9359417375632,-103.10375523379165,-101.5602069337092,24.583785524119207,39.93974198297943,10.010890483864282,1832.9824,-1512.4486000000002,-713.12869,-92.237004,-61.104842999999995,-82.87051000000001
1688,20200714222441,0.75,0.4,0.6,1.5708,1.7453299999999998,1.5708,-129.90442905883103,-103.12037100985044,-101.54932073560171,24.6139803999226,39.87379454075987,-10.010260230289633,1833.0315,-1512.4134000000001,-713.21083,-92.23444,-61.376489,-102.82066
1689,20200714222448,0.75,0.4,0.6,1.5708,1.91986,1.5708,-129.93823356874375,-103.09974452922573,-101.56421763827511,24.57696732635715,39.92942874266707,-19.98746079580023,1833.0981,-1512.1965,-713.1862400000002,-92.274968,-61.554892,-112.92373
1690,20200714222454,0.75,0.4,0.6,1.5708,2.0944,1.5708,-129.93880652653888,-103.11693326307964,-101.54473707324067,24.595473863139873,39.89923386686367,-29.958645304461946,1833.0507,-1512.1392,-713.11095,-92.249004,-61.69090799999999,-122.80805000000001
1691,20200714222501,0.75,0.4,0.6,1.5708,2.26893,1.5708,-129.939379484334,-103.1438622794508,-101.55103960898711,24.736765255419137,39.917052854292244,-40.00322570667992,1833.0935,-1512.1292,-713.27614,-92.10732800000001,-61.868748000000004,-132.66371999999998
1692,20200714222517,0.75,0.4,0.6,1.5708,1.5708,1.39626,-128.26576976475687,-105.21796949782438,-98.85527318289658,24.03592328041512,28.275868260162717,-0.07607848195306097,1831.2539,-1514.8281000000002,-713.20407,-91.87509100000001,-51.312599,-92.32209399999999
1693,20200714222521,0.75,0.4,0.6,1.5708,1.5708,1.43117,-128.537924717444,-104.81747199902793,-99.40645858181243,24.29925468305724,30.434887823774687,-0.08430157222877854,1831.5971,-1514.3445000000002,-713.3666000000001,-91.83839,-53.239523,-92.260238
1694,20200714222526,0.75,0.4,0.6,1.5708,1.5708,1.4660799999999998,-128.85820812492216,-104.36540829866972,-99.99316736402639,24.458307766985556,32.83712797141968,-0.14875130277186432,1831.9244,-1513.9706,-713.36825,-91.86347900000001,-55.330137,-92.368758
1695,20200714222530,0.75,0.4,0.6,1.5708,1.5708,1.50098,-129.1939613928688,-103.95345164397065,-100.53117473365424,24.576279777002995,35.13881402601923,-0.13711281107937193,1832.2065,-1513.4556,-713.48256,-91.919866,-57.285762999999996,-92.44723499999999
1696,20200714222534,0.75,0.4,0.6,1.5708,1.5708,1.53589,-129.5623732551379,-103.52029555085174,-101.0582959051746,24.5460849011996,37.526329158329375,-0.0802037780780029,1832.5216,-1512.8431,-713.33555,-92.116421,-59.293515,-92.685897
1697,20200714222543,0.75,0.4,0.6,1.5708,1.5708,1.6057,-130.3370121941548,-102.76513717686933,-102.00367626714046,24.74633365059782,42.31316235352935,0.025384436747035017,1833.3295,-1511.7533,-713.12221,-92.25771,-63.222463999999995,-92.77237099999999
1698,20200714222548,0.75,0.4,0.6,1.5708,1.5708,1.64061,-130.7587091313711,-102.44084306482527,-102.41047630168335,24.79778526060057,44.66578435611602,-0.021245504226568977,1833.4571,-1511.1903,-713.18741,-92.41069,-65.185252,-93.022854
1699,20200714222552,0.75,0.4,0.6,1.5708,1.5708,1.67552,-131.18556268874357,-102.10967345923966,-102.80868196929926,24.84373647577006,47.091057407125284,-0.004088093975304082,1833.7762,-1510.8625000000002,-713.1421299999998,-92.570518,-67.19231500000001,-93.193228
1700,20200714222557,0.75,0.4,0.6,1.5708,1.5708,1.71042,-131.67143089901447,-101.82548639285477,-103.17881270495377,24.927388313859158,49.64054770811891,0.05214213873743959,1833.8927,-1510.3185,-713.20676,-92.716262,-69.256101,-93.309585
1701,20200714222620,0.75,0.4,0.5,1.0472,1.5708,1.5708,-137.86395874878843,-105.3858461317977,-110.20442118884793,35.565896766509745,77.77558294223847,-0.0966511045450283,1835.5788,-1503.519,-812.51585,-146.4809,-90.87146800000001,-147.51928000000004
1702,20200714222630,0.75,0.4,0.5,1.22173,1.5708,1.5708,-134.8467629996295,-105.62190474339161,-109.8990346840432,35.565896766509745,64.77230578174444,-0.07471197761167396,1835.2426,-1506.1884,-812.54158,-93.65303499999999,-81.164963,-94.501682
1703,20200714222639,0.75,0.4,0.5,1.39626,1.5708,1.5708,-132.14813178456333,-106.48649805624403,-108.72160641504937,35.25873409254012,52.05585129349289,-0.08635104226196151,1834.6095,-1508.8717000000001,-812.5204200000002,-92.34812699999999,-71.161877,-93.051609
1704,20200714222648,0.75,0.4,0.5,1.5708,1.5708,1.5708,-129.92276370827523,-107.94295677146658,-106.70765976516452,34.736253879160316,39.83185403015629,-0.1336979826203922,1833.5114,-1511.5378,-812.8696,-92.027128,-61.15019399999999,-92.62376900000001
1705,20200714222658,0.75,0.4,0.5,1.7453299999999998,1.5708,1.5708,-128.25660244003478,-109.84861439807169,-103.96032713751221,33.713925285308385,28.174110955747484,0.010986351130074509,1831.8263,-1513.9139,-813.0981400000002,-92.089585,-51.190306,-92.52903900000001
1706,20200714222713,0.75,0.4,0.5,1.5708,0.8726649999999999,1.5708,-129.93135807520216,-107.87993141400219,-106.73917244389672,34.45378568616082,39.88342023171807,40.03158711753889,1833.3544,-1511.6619,-812.72004,-92.246274,-60.5579,-52.871190999999996
1707,20200714222720,0.75,0.4,0.5,1.5708,1.0472,1.5708,-129.9244825816606,-107.89253648549507,-106.72771328799409,34.54700591942861,39.82910383273966,29.970390939262124,1833.4714,-1511.6277,-812.65685,-92.164687,-60.681853,-62.757245999999995
1708,20200714222727,0.75,0.4,0.5,1.5708,1.22173,1.5708,-129.9336499063827,-107.90571451478307,-106.71969187886228,34.55938180780343,39.8717318926974,19.983106316557233,1833.3552,-1511.5369,-812.75915,-92.184031,-60.867085,-72.83729300000003
1709,20200714222734,0.75,0.4,0.5,1.5708,1.39626,1.5708,-129.94797385126097,-107.9062874725782,-106.72771328799409,34.63409550428849,39.93424158814617,9.945114928983264,1833.4628,-1511.4208,-812.72263,-92.12296900000001,-61.076487,-82.78301800000003
1710,20200714222747,0.75,0.4,0.5,1.5708,1.7453299999999998,1.5708,-129.9559952603928,-107.90686043037333,-106.73917244389672,34.633407954934334,39.93424158814617,-9.973189860944675,1833.5317,-1511.3185,-812.87774,-92.16417,-61.392965000000004,-102.69383
1711,20200714222754,0.75,0.4,0.5,1.5708,1.91986,1.5708,-129.92276370827523,-107.90571451478307,-106.71969187886228,34.586769190410685,39.852480510781,-19.957265919996836,1833.5381,-1511.4586000000002,-812.78069,-92.206006,-61.493263999999996,-112.79407
1712,20200714222801,0.75,0.4,0.5,1.5708,2.0944,1.5708,-129.93651469535834,-107.90857930375871,-106.72771328799409,34.62722001074692,39.8923010775426,-29.956582656399476,1833.6049,-1511.2767000000001,-812.75315,-92.15972000000001,-61.672802,-122.68530000000001
1713,20200714222807,0.75,0.4,0.5,1.5708,2.26893,1.5708,-129.93880652653888,-107.89482831667557,-106.7408913172821,34.573075499107055,39.906739613979894,-39.98678181795967,1833.6402,-1511.2584000000002,-812.8109099999998,-92.22499400000001,-61.848033,-132.83523999999997
1714,20200714222823,0.75,0.4,0.5,1.5708,1.5708,1.39626,-128.2623320179861,-109.82798791744698,-103.98668319608824,33.69404364981735,28.220921607609665,0.09668834680171182,1831.9005,-1513.8689000000002,-813.10067,-91.938421,-51.241825999999996,-92.29133399999999
1715,20200714222827,0.75,0.4,0.5,1.5708,1.5708,1.43117,-128.5505297889369,-109.46244084415352,-104.56651648476063,34.111615290908695,30.527019437231726,-0.17205636108881056,1832.2091,-1513.476,-813.16298,-91.828704,-53.299141,-92.35405899999999
1716,20200714222831,0.75,0.4,0.5,1.5708,1.5708,1.4660799999999998,-128.84961375799517,-109.02069038410765,-105.14233906886712,34.06772672380167,32.74362125925434,0.00961302859092544,1832.5084,-1513.0253,-813.0351,-92.044641,-55.223805000000006,-92.52914100000001
1717,20200714222836,0.75,0.4,0.5,1.5708,1.5708,1.50098,-129.1899506883029,-108.62420358987713,-105.71357799061255,34.258349782241694,35.126438137644406,0.014419571534277914,1832.8573,-1512.5571,-813.09419,-92.095133,-57.255254,-92.59478899999999
1718,20200714222840,0.75,0.4,0.5,1.5708,1.5708,1.53589,-129.55607071939147,-108.26152130555931,-106.23611549977186,34.47361002587234,37.50157738157972,-0.07883784669441102,1833.2028,-1511.9766000000002,-812.9861400000002,-92.102511,-59.25880600000001,-92.685476
1719,20200714222849,0.75,0.4,0.5,1.5708,1.5708,1.6057,-130.3169586713252,-107.62840294193975,-107.16316121229352,34.865169383064746,42.20183665393543,-0.07331911721171093,1833.7592,-1510.9579,-812.85741,-92.096441,-63.128141,-92.664005
1720,20200714222854,0.75,0.4,0.5,1.5708,1.5708,1.64061,-130.74667701767336,-107.27145023557324,-107.61350603926634,34.81990571724941,44.64653297419962,-0.019852185460369844,1833.9535,-1510.4387000000002,-812.72549,-92.388816,-65.149635,-93.00353799999999
1721,20200714222858,0.75,0.4,0.5,1.5708,1.5708,1.67552,-131.1941570556705,-106.96549077297338,-108.02030607380924,34.91043304888009,47.106871042270896,0.03566266933810734,1834.2165,-1509.9097000000002,-812.6052599999998,-92.53183800000001,-67.188809,-93.12209700000001
1722,20200714222903,0.75,0.4,0.5,1.5708,1.5708,1.71042,-131.68174413932684,-106.69734652485216,-108.40934441670306,35.042041454421636,49.677675373243375,-0.0527737101150123,1834.3934,-1509.4171000000001,-812.68079,-92.637848,-69.269424,-93.338497
1723,20200714222926,0.75,0.4,0.4,1.0472,1.5708,1.5708,-137.86338579099328,-111.99606021422203,-113.84785980808483,45.87879330418749,77.7761559000336,-0.03905864748562724,1836.0729,-1502.6499000000001,-912.41306,-142.39557,-90.92247900000001,-143.37019999999998
1724,20200714222936,0.75,0.4,0.4,1.22173,1.5708,1.5708,-134.86853539584448,-112.16164501701482,-113.54934879682168,45.690175598030415,64.8553846620384,0.0034332261337813572,1835.6872,-1505.3257,-912.45624,-93.910944,-81.21990500000001,-94.71127
1725,20200714222945,0.75,0.4,0.4,1.39626,1.5708,1.5708,-132.1527154469244,-112.91279268643133,-112.35645066735931,45.2267100375491,52.07028982993019,-0.0013560192137361193,1835.0904,-1507.9955,-912.5708599999999,-92.565798,-71.155433,-93.244915
1726,20200714222954,0.75,0.4,0.4,1.5708,1.5708,1.5708,-129.93651469535834,-114.19335335854872,-110.30869950756174,44.44164326666084,39.88955088012597,0.051455506115754814,1833.9571,-1510.6129,-912.7998699999999,-92.187482,-61.161344,-92.691564
1727,20200714223004,0.75,0.4,0.4,1.7453299999999998,1.5708,1.5708,-128.26405089137148,-115.96551181888836,-107.4639640547372,43.54823017671335,28.26142972372542,-0.15973433074672708,1832.2504,-1513.1474,-913.04256,-91.91207399999999,-51.267604,-92.37205700000001
1728,20200714223019,0.75,0.4,0.4,1.5708,0.8726649999999999,1.5708,-129.93651469535834,-114.16585138438244,-110.32531528362057,44.380623261479414,39.92667854525045,40.07072013494633,1833.8995,-1510.8438,-912.60654,-92.161084,-60.58840700000001,-52.728574
1729,20200714223026,0.75,0.4,0.4,1.5708,1.0472,1.5708,-129.9370876531535,-114.22028237491988,-110.29151077370781,44.55892772732412,39.915677755583935,29.96420299507471,1833.8482,-1510.7764000000002,-912.67606,-91.98666700000001,-60.73399,-62.52855500000001
1730,20200714223032,0.75,0.4,0.4,1.5708,1.22173,1.5708,-129.95083864023664,-114.20080180988542,-110.29552147827373,44.46221245150604,39.91499020622977,19.962479835932527,1833.8335,-1510.5913,-912.68743,-92.11716700000001,-60.883341,-72.771843
1731,20200714223039,0.75,0.4,0.4,1.5708,1.39626,1.5708,-129.9244825816606,-114.23861702436406,-110.27604091323929,44.567808573148646,39.80503960534417,9.923170645429755,1833.9432,-1510.6681,-912.78708,-92.015939,-60.971257,-82.672498
1732,20200714223053,0.75,0.4,0.4,1.5708,1.7453299999999998,1.5708,-129.95141159803174,-114.18304011823636,-110.31099133874227,44.41631853211606,39.92942874266707,-9.95749081735809,1833.9454,-1510.4839999999997,-912.7016,-92.218626,-61.37814,-102.77473
1733,20200714223059,0.75,0.4,0.4,1.5708,1.91986,1.5708,-129.93479582197298,-114.20080180988542,-110.28979190032243,44.44645611213994,39.864856399155826,-20.01072288228254,1833.9546,-1510.5128000000002,-912.7091899999999,-92.17762300000001,-61.481944,-112.8375
1734,20200714223106,0.75,0.4,0.4,1.5708,2.0944,1.5708,-129.91989891929956,-114.22658491066632,-110.27775978662467,44.513664061508784,39.80503960534417,-30.050547734800936,1834.009,-1510.5405,-912.79711,-92.107769,-61.596696,-122.72518000000001
1735,20200714223113,0.75,0.4,0.4,1.5708,2.26893,1.5708,-129.93880652653888,-114.19736406311463,-110.30354288740557,44.46221245150604,39.91848524878007,-39.962717590564175,1834.0442,-1510.4697,-912.74722,-92.17363,-61.846193,-132.75453
1736,20200714223128,0.75,0.4,0.4,1.5708,1.5708,1.39626,-128.2571753978299,-115.91222674394119,-107.48573645095217,43.28633116855906,28.183049097351525,0.00961302859092544,1832.237,-1513.1363000000001,-912.94967,-91.90809800000001,-51.208303,-92.35149799999999
1737,20200714223133,0.75,0.4,0.4,1.5708,1.5708,1.43117,-128.54766499996126,-115.53980417710616,-108.1091145320545,43.53178628799309,30.496767265648813,0.07544536358944141,1832.5681,-1512.6805000000002,-912.94861,-91.966617,-53.264589,-92.372531
