,x_t,y_t,z_t,x_m,y_m,z_m,j1_t,j2_t,j3_t,j4_t,j5_t,j6_t
605,0.032948736,-0.565707956,-0.1,0.009724165,-0.587101214,-0.100469068,1.542915807,-0.653469658,1.772295539,-1.118417455,2.39563175,1.536826408
606,0.034886897,-0.598984895,-0.1,0.011627614,-0.620383055,-0.100632878,1.548199823,-0.615843386,1.664513314,-1.048259157,2.400915765,1.536829594
607,0.036825058,-0.632261834,-0.1,0.013536706,-0.6535719360000001,-0.100783772,1.552869269,-0.573790563,1.551152037,-0.9769486,2.40558521,1.53683244
608,0.038763219,-0.665538772,-0.1,0.015421589,-0.686880975,-0.100852187,1.55702619,-0.526914669,1.430801944,-0.903472504,2.409742131,1.536834997
609,0.04070138,-0.698815711,-0.1,0.017341705,-0.720168574,-0.101019837,1.560750462,-0.474471048,1.301459657,-0.826572123,2.413466402,1.536837304
610,0.04070138,-0.698815711,-0.044444444,0.017226056,-0.720267421,-0.045433232,1.560750462,-0.570580084,1.324451054,-0.753454528,2.413466403,1.536837274
611,0.038763219,-0.665538772,-0.044444444,0.015246088,-0.686964563,-0.045304083,1.557025711,-0.627271326,1.453222521,-0.825536505,2.409741657,1.536834886
612,0.036825058,-0.632261834,-0.044444444,0.013364351,-0.6537476249999999,-0.045100465,1.552869125,-0.679082909,1.573381114,-0.893885416,2.405585069,1.536832322
613,0.034886897,-0.598984895,-0.044444444,0.011445475,-0.620519953,-0.044923907,1.548199757,-0.726812839,1.68686523,-0.959641716,2.4009157,1.536829464
614,0.032948736,-0.565707956,-0.044444444,0.009547587,-0.5871966270000001,-0.0448710919999999,1.542915815,-0.770945664,1.795038387,-1.023684405,2.395631758,1.536826261
615,0.031010575,-0.532431018,-0.044444444,0.007609863,-0.553844647,-0.0448513949999999,1.536886428,-0.811746292,1.89891389,-1.086761927,2.389602372,1.536822647
616,0.029072414,-0.499154079,-0.044444444,0.005703979,-0.520538681,-0.044742842,1.529940367,-0.84929913,1.999278618,-1.149576807,2.382656311,1.536818537
617,0.027134253,-0.465877141,-0.044444444,0.0037764739999999,-0.487270223,-0.044650042,1.521849023,-0.883513658,2.096769649,-1.212856719,2.374564967,1.53681382
618,0.025196093,-0.432600202,-0.044444444,0.001869686,-0.454055341,-0.044489975,1.512299855,-0.914099621,2.191926115,-1.277431143,2.3650158,1.536808347
619,0.023257932,-0.399323263,-0.044444444,-9.0366e-05,-0.420711432,-0.044441806,1.500853376,-0.940503582,2.285228728,-1.344334355,2.353569322,1.536801916
620,0.023257932,-0.399323263,0.011111111,-0.000324653,-0.4207221359999999,0.011086224,1.500853561,-1.106019323,2.2901563,-1.183746029,2.353569502,1.536802138
621,0.025196093,-0.432600202,0.011111111,0.001632765,-0.454053855,0.010983322,1.512298969,-1.064587647,2.196503133,-1.131519929,2.365014912,1.536808636
622,0.027134253,-0.465877141,0.011111111,0.0035561029999999,-0.487319409,0.010891864,1.521848482,-1.021535536,2.101072182,-1.079137209,2.374564425,1.536814051
623,0.029072414,-0.499154079,0.011111111,0.005509731,-0.520578031,0.010798054,1.529940048,-0.976807653,2.003368451,-1.02615798,2.38265599,1.536818728
624,0.031010575,-0.532431018,0.011111111,0.0074687289999999,-0.5539352249999999,0.010782175,1.53688626,-0.93026713,1.902842938,-0.972170018,2.389602201,1.536822809
625,0.032948736,-0.565707956,0.011111111,0.009400273,-0.58721195,0.01054594,1.542915759,-0.881695787,1.798852858,-0.91674865,2.3956317,1.536826402
626,0.034886897,-0.598984895,0.011111111,0.011325831,-0.620520351,0.010392394,1.548199794,-0.830780784,1.690609132,-0.85941758,2.400915735,1.536829591
627,0.036825058,-0.632261834,0.011111111,0.013245806,-0.653767749,0.01032335,1.552869251,-0.777085211,1.577099834,-0.79960175,2.405585192,1.536832438
628,0.038763219,-0.665538772,0.011111111,0.015152558,-0.6870299009999999,0.010195114,1.557025936,-0.719993791,1.45696739,-0.736558829,2.409741877,1.536834997
629,0.04070138,-0.698815711,0.011111111,0.017093254,-0.720453911,0.010217933,1.560750462,-0.658606855,1.328281642,-0.6692583,2.413466402,1.536837305
630,0.04070138,-0.698815711,0.066666667,0.016965855,-0.720528681,0.06573309,1.560750463,-0.737313969,1.313008777,-0.575278408,2.413466421,1.536837227
631,0.038763219,-0.665538772,0.066666667,0.014966054,-0.687191085,0.065734965,1.557025698,-0.803607326,1.442057228,-0.638035211,2.409741643,1.536834886
632,0.036825058,-0.632261834,0.066666667,0.01305796,-0.653903514,0.0659631409999999,1.552869112,-0.866038636,1.562300227,-0.6958488,2.405585055,1.536832325
633,0.034886897,-0.598984895,0.066666667,0.011116963,-0.620644562,0.0661761,1.548199741,-0.925636008,1.675716328,-0.749669641,2.400915684,1.53682947
634,0.032948736,-0.565707956,0.066666667,0.0092036499999999,-0.587310809,0.0662239189999999,1.542915795,-0.983159781,1.783687356,-0.800119251,2.395631737,1.53682627
635,0.031010575,-0.532431018,0.066666667,0.007240144,-0.55396265,0.0662131109999999,1.536886399,-1.039222228,1.887231376,-0.847603468,2.389602342,1.536822659
636,0.029072414,-0.499154079,0.066666667,0.005305738,-0.520630733,0.066382795,1.529940323,-1.094359432,1.987129609,-0.892367483,2.382656266,1.536818555
637,0.027134253,-0.465877141,0.066666667,0.003341415,-0.48744149,0.066558442,1.521848951,-1.149084812,2.084003498,-0.934519396,2.374564894,1.536813847
638,0.025196093,-0.432600202,0.066666667,0.001404087,-0.4541600799999999,0.066657944,1.512299731,-1.203939169,2.178364917,-0.974030369,2.365015674,1.536808388
639,0.023257932,-0.399323263,0.066666667,-0.000586214,-0.420781426,0.066608637,1.500853146,-1.259550229,2.270651606,-1.010710542,2.353569089,1.536801979
640,0.023257932,-0.399323263,0.122222222,-0.000861167,-0.420832519,0.122167344,1.500853575,-1.393509612,2.227859982,-0.833959695,2.353569597,1.536801921
641,0.025196093,-0.432600202,0.122222222,0.001137764,-0.4541676,0.12206099,1.512299238,-1.326379967,2.138340833,-0.811565346,2.36501518,1.536808588
642,0.027134253,-0.465877141,0.122222222,0.003102464,-0.487394673,0.121948029,1.521848628,-1.261653415,2.046162141,-0.784109311,2.374564569,1.536814021
643,0.029072414,-0.499154079,0.122222222,0.0050871,-0.5206650140000001,0.121870321,1.529940128,-1.198359442,1.950989154,-0.752226909,2.382656069,1.536818709
644,0.031010575,-0.532431018,0.122222222,0.007084068,-0.554056431,0.121929524,1.536886304,-1.135690072,1.852372948,-0.716277097,2.389602245,1.536822797
645,0.032948736,-0.565707956,0.122222222,0.009046417,-0.5874144840000001,0.121711725,1.542915783,-1.072921804,1.749726323,-0.676396105,2.395631724,1.536826394
646,0.034886897,-0.598984895,0.122222222,0.010982238,-0.620714925,0.121593931,1.548199806,-1.00934693,1.642275551,-0.632517858,2.400915746,1.536829585
647,0.036825058,-0.632261834,0.122222222,0.012934883,-0.653954117,0.1214151,1.552869256,-0.944204798,1.52897985,-0.584362184,2.405585197,1.536832434
648,0.038763219,-0.665538772,0.122222222,0.014851887,-0.687269306,0.121243675,1.557025938,-0.87659481,1.408392877,-0.531383302,2.409741878,1.536834992
649,0.04070138,-0.698815711,0.122222222,0.016826826,-0.7206144130000001,0.121107746,1.560750462,-0.805331819,1.278394051,-0.472645753,2.413466401,1.536837298
650,0.04070138,-0.698815711,0.177777778,0.01668521,-0.7207353369999999,0.1768152069999999,1.560750465,-0.861212268,1.223795509,-0.362166948,2.41346644,1.536837117
651,0.038763219,-0.665538772,0.177777778,0.014675461,-0.687420584,0.177014156,1.557025678,-0.937464174,1.355621041,-0.417742184,2.409741623,1.536834878
652,0.036825058,-0.632261834,0.177777778,0.012739466,-0.654091956,0.177083276,1.55286912,-1.009987182,1.477027216,-0.466627247,2.405585063,1.536832322
653,0.034886897,-0.598984895,0.177777778,0.010777632,-0.620783981,0.177218977,1.548199774,-1.080148576,1.59038914,-0.509829885,2.400915717,1.536829471
654,0.032948736,-0.565707956,0.177777778,0.008826858,-0.587500986,0.177386077,1.542915857,-1.148982199,1.697283781,-0.547893255,2.395631799,1.536826274
655,0.031010575,-0.532431018,0.177777778,0.006863345,-0.5541499049999999,0.177469208,1.536886503,-1.21736025,1.798811571,-0.581045634,2.389602445,1.536822668
656,0.029072414,-0.499154079,0.177777778,0.004889424,-0.520850123,0.177465721,1.52994049,-1.28609375,1.895759487,-0.609263035,2.382656432,1.536818569
657,0.027134253,-0.465877141,0.177777778,0.002899734,-0.48747989,0.177542778,1.521849224,-1.35600729,1.988692188,-0.632285594,2.374565166,1.536813867
658,0.025196093,-0.432600202,0.177777778,0.000909794,-0.4541928149999999,0.177700229,1.51230019,-1.428007996,2.078003416,-0.649600021,2.365016133,1.536808419
659,0.023257932,-0.399323263,0.177777778,-0.001116553,-0.42093816,0.1777315099999999,1.500853954,-1.503163051,2.163942615,-0.660388699,2.353569898,1.536802025
660,0.023257932,-0.399323263,0.233333333,-0.001344269,-0.420914084,0.233235397,1.500853572,-1.586992068,2.081314164,-0.493931266,2.353569577,1.536802051
661,0.025196093,-0.432600202,0.233333333,0.000710916,-0.454189316,0.2330166319999999,1.512300189,-1.507178495,1.999173551,-0.49159956,2.365016131,1.536808559
662,0.027134253,-0.465877141,0.233333333,0.002690848,-0.487512526,0.2330659269999999,1.521848932,-1.430506834,1.912932991,-0.48202676,2.374564873,1.536814001
663,0.029072414,-0.499154079,0.233333333,0.004682123,-0.520876484,0.232950585,1.529940311,-1.355980796,1.822378205,-0.465994619,2.382656251,1.536818694
664,0.031010575,-0.532431018,0.233333333,0.0067005749999999,-0.554224822,0.232854852,1.536886414,-1.282726274,1.727139788,-0.444007744,2.389602354,1.536822786
665,0.032948736,-0.565707956,0.233333333,0.008682178,-0.587519418,0.232864786,1.542915847,-1.209902674,1.626639035,-0.416327955,2.395631787,1.536826386
666,0.034886897,-0.598984895,0.233333333,0.010648988,-0.620822604,0.23274317,1.548199842,-1.136648726,1.520030268,-0.382970787,2.400915781,1.536829578
667,0.036825058,-0.632261834,0.233333333,0.012602375,-0.65419012,0.232502421,1.552869561,-1.061997217,1.406077711,-0.343667635,2.4055855,1.536832427
668,0.038763219,-0.665538772,0.233333333,0.014562259,-0.687512792,0.232494637,1.55702619,-0.984778823,1.282974627,-0.297781052,2.409742128,1.536834982
669,0.04070138,-0.698815711,0.233333333,0.016534485,-0.720849041,0.232324784,1.560750461,-0.903373456,1.147883133,-0.244093222,2.413466398,1.536837279
670,0.04070138,-0.698815711,0.288888889,0.0164068359999999,-0.720973184,0.288044966,1.560750465,-0.929855453,1.048037523,-0.117766074,2.41346645,1.536836835
671,0.038763219,-0.665538772,0.288888889,0.014386526,-0.687672767,0.288015642,1.557026191,-1.017010493,1.188859936,-0.171434793,2.409742137,1.536834843
672,0.036825058,-0.632261834,0.288888889,0.012424182,-0.654267536,0.288153031,1.552869097,-1.098962443,1.315200798,-0.215825584,2.405585041,1.536832305
673,0.034886897,-0.598984895,0.288888889,0.010458611,-0.620904613,0.2883315939999999,1.548199802,-1.177732554,1.430739153,-0.252595928,2.400915744,1.536829462
674,0.032948736,-0.565707956,0.288888889,0.008497484,-0.5875826670000001,0.288295339,1.542915931,-1.25471682,1.53774891,-0.282623766,2.395631873,1.536826271
675,0.031010575,-0.532431018,0.288888889,0.0065068279999999,-0.554286237,0.288396769,1.53688663,-1.330977381,1.637698751,-0.306315684,2.389602572,1.536822669
676,0.029072414,-0.499154079,0.288888889,0.004517213,-0.520960355,0.288572228,1.52994069,-1.407409164,1.731569803,-0.323757934,2.382656632,1.536818574
677,0.027134253,-0.465877141,0.288888889,0.002511884,-0.487641508,0.288610843,1.521849529,-1.484830962,1.820014304,-0.334784032,2.37456547,1.536813877
678,0.025196093,-0.432600202,0.288888889,0.0004938879999999,-0.4543035709999999,0.288652978,1.512300655,-1.564045593,1.903442992,-0.33900199,2.365016598,1.536808433
679,0.023257932,-0.399323263,0.288888889,-0.001550796,-0.4209049729999999,0.288684598,1.50085467,-1.64588578,1.982073688,-0.335797029,2.353570614,1.536802047
680,0.023257932,-0.399323263,0.344444444,-0.00171699,-0.421006272,0.344343827,1.50085357,-1.681835657,1.867539512,-0.185313097,2.353569566,1.536801942
681,0.025196093,-0.432600202,0.344444444,0.000328246,-0.454386572,0.344257178,1.512300189,-1.599727728,1.791763466,-0.191640248,2.365016131,1.536808551
682,0.027134253,-0.465877141,0.344444444,0.002316152,-0.487721293,0.344161897,1.521849409,-1.519480203,1.71052495,-0.190645356,2.37456535,1.536813994
683,0.029072414,-0.499154079,0.344444444,0.004356536,-0.521052344,0.344013584,1.529940769,-1.440396944,1.623531114,-0.182731385,2.382656708,1.536818688
684,0.031010575,-0.532431018,0.344444444,0.006378829,-0.554346147,0.343933941,1.536886832,-1.361747854,1.53026646,-0.168112843,2.389602771,1.536822781
685,0.032948736,-0.565707956,0.344444444,0.008373084,-0.5877479990000001,0.3437402559999999,1.542916221,-1.282723218,1.42991782,-0.146786205,2.39563216,1.53682638
686,0.034886897,-0.598984895,0.344444444,0.0103427779999999,-0.62105416,0.34380552,1.548200171,-1.202361736,1.32124186,-0.11846938,2.400916109,1.53682957
687,0.036825058,-0.632261834,0.344444444,0.012320556,-0.654366847,0.343689241,1.552869561,-1.119424173,1.202317684,-0.082480669,2.405585498,1.536832413
688,0.038763219,-0.665538772,0.344444444,0.014295567,-0.687779912,0.343476943,1.557026189,-1.032144722,1.07004353,-0.037484093,2.409742124,1.536834953
689,0.04070138,-0.698815711,0.344444444,0.016267059,-0.7210949040000001,0.3434092489999999,1.56075046,-0.937663419,0.918968461,0.019111314,2.413466386,1.536837204
690,0.04070138,-0.698815711,0.4,0.0161613979999999,-0.721254943,0.399035564,1.560750461,-0.920851592,0.748776256,0.172491832,2.413466398,1.536837305
691,0.038763219,-0.665538772,0.4,0.014120153,-0.687916913,0.399057124,1.557026191,-1.026764805,0.919814122,0.107365137,2.409742141,1.536834644
692,0.036825058,-0.632261834,0.4,0.012164978,-0.654507657,0.399316417,1.552869562,-1.121219367,1.063199296,0.058432775,2.405585509,1.536832231
693,0.034886897,-0.598984895,0.4,0.010186394,-0.621143493,0.399333236,1.548200172,-1.209129424,1.188713061,0.020827001,2.400916116,1.536829424
694,0.032948736,-0.565707956,0.4,0.008212801,-0.587820141,0.399356282,1.542915922,-1.293090132,1.301256361,-0.007757925,2.395631865,1.536826248
695,0.031010575,-0.532431018,0.4,0.006229739,-0.55445739,0.39948478,1.536886676,-1.37470568,1.403623289,-0.028511935,2.389602618,1.536822655
696,0.029072414,-0.499154079,0.4,0.004236017,-0.521103754,0.399543896,1.529940784,-1.455114978,1.497563928,-0.042046252,2.382656725,1.536818566
697,0.027134253,-0.465877141,0.4,0.00221148,-0.487791977,0.399602059,1.521849669,-1.535183129,1.584193695,-0.048611259,2.374565611,1.536813873
698,0.025196093,-0.432600202,0.4,0.0001751489999999,-0.454391165,0.3997722469999999,1.51230084,-1.615619232,1.664228312,-0.048213671,2.365016782,1.536808434
699,0.023257932,-0.399323263,0.4,-0.001846093,-0.4210639,0.399814075,1.500854879,-1.697038578,1.738106189,-0.040676729,2.353570823,1.536802051
700,0.084681549,-0.390933543,0.4,0.0596491669999999,-0.412653412,0.400064884,1.679801793,-1.667588839,1.712210197,-0.044137613,2.532517488,1.53692303
701,0.091738345,-0.423511339,0.4,0.066854014,-0.445291939,0.399944148,1.688830993,-1.586861491,1.636419969,-0.049067613,2.541546917,1.536931556
702,0.09879514,-0.456089134,0.4,0.074017479,-0.477917017,0.39976908,1.696408821,-1.50685892,1.55434087,-0.046985575,2.549124745,1.536938215
703,0.105851936,-0.488666929,0.4,0.081168362,-0.510496461,0.399702787,1.702861647,-1.426952917,1.465450518,-0.037996416,2.55557757,1.536944002
704,0.112908732,-0.521244724,0.4,0.088330931,-0.543186579,0.3995681319999999,1.708424207,-1.346400042,1.368915304,-0.022009842,2.561140129,1.536949077
705,0.119965528,-0.55382252,0.4,0.095468138,-0.5758158019999999,0.399446121,1.713269837,-1.264267904,1.263440929,0.001336147,2.56598576,1.536953561
706,0.127022323,-0.586400315,0.4,0.102552642,-0.60835956,0.399613854,1.717529407,-1.17929872,1.146992602,0.032818629,2.570245329,1.536957544
707,0.134079119,-0.61897811,0.4,0.109732473,-0.641115281,0.39936397,1.721303626,-1.089628278,1.016215136,0.073928622,2.574019547,1.536961086
708,0.141135915,-0.651555906,0.4,0.116836917,-0.673768673,0.399245024,1.724671293,-0.992114271,0.865040867,0.127591457,2.577387205,1.536964184
709,0.148192711,-0.684133701,0.4,0.123998701,-0.7064312589999999,0.399047344,1.727694964,-0.880291733,0.680440793,0.20037083,2.580410817,1.53696656
710,0.148192711,-0.684133701,0.344444444,0.124053752,-0.706260066,0.343635443,1.727694968,-0.902878954,0.861349843,0.042049919,2.580410887,1.536967352
711,0.141135915,-0.651555906,0.344444444,0.116846172,-0.6736414479999999,0.34373946,1.724671296,-1.000758598,1.020749822,-0.01947328,2.577387249,1.536964005
712,0.134079119,-0.61897811,0.344444444,0.109751453,-0.640986202,0.343874666,1.721303628,-1.089989475,1.15850997,-0.068005146,2.574019568,1.536960906
713,0.127022323,-0.586400315,0.344444444,0.10263034,-0.608326365,0.344115207,1.717529025,-1.174070804,1.281434334,-0.106851158,2.570244959,1.536957365
714,0.119965528,-0.55382252,0.344444444,0.095541908,-0.575771573,0.344016183,1.71326956,-1.255031646,1.393212737,-0.137672061,2.56598549,1.536953382
715,0.112908732,-0.521244724,0.344444444,0.088413854,-0.543125899,0.344095018,1.708424027,-1.334255252,1.496100754,-0.161340227,2.561139954,1.536948898
716,0.105851936,-0.488666929,0.344444444,0.081253357,-0.5104813260000001,0.34425626,1.702861583,-1.412772028,1.591532832,-0.178259765,2.555577509,1.536943823
717,0.09879514,-0.456089134,0.344444444,0.074141095,-0.477901529,0.344314522,1.696408925,-1.491424355,1.680447379,-0.188526796,2.549124851,1.536938035
718,0.091738345,-0.423511339,0.344444444,0.066967341,-0.4452550269999999,0.344459364,1.688831364,-1.570951485,1.763448883,-0.192006679,2.541547291,1.536931376
719,0.084681549,-0.390933543,0.344444444,0.059772633,-0.41259618,0.34442562,1.679802658,-1.652040497,1.840898337,-0.188373493,2.532518585,1.536923632
720,0.084681549,-0.390933543,0.288888889,0.059904431,-0.412513541,0.288870919,1.679801845,-1.616075964,1.95432258,-0.337762346,2.532517932,1.536923496
721,0.091738345,-0.423511339,0.288888889,0.067104656,-0.445174042,0.288802136,1.688830993,-1.535548773,1.874259213,-0.338219572,2.541546918,1.53693156
722,0.09879514,-0.456089134,0.288888889,0.0742683049999999,-0.477763906,0.288834538,1.696408521,-1.457294045,1.789332019,-0.331541594,2.549124445,1.53693822
723,0.105851936,-0.488666929,0.288888889,0.081390984,-0.510382753,0.288724035,1.702861344,-1.380499831,1.699253423,-0.318252401,2.555577268,1.536944008
724,0.112908732,-0.521244724,0.288888889,0.088543026,-0.542981234,0.288540078,1.708423922,-1.304384335,1.603545386,-0.298655621,2.561139845,1.536949085
