x_t,y_t,z_t,x_m,y_m,z_m,j1_target,j2_target,j3_target,j4_target,j5_target,j6_target
-0.4594136129491748,-0.4864547708857179,-0.09967713401974096,-0.4593840707113587,-0.48626017393086585,-0.09996972502894806,0.7146195287226771,-0.5510004191510065,1.4875217018506,-0.9200454544549448,2.116030825338263,0.1661072096026887
-0.4367320006135131,-0.46164038588855155,-0.10006140137525711,-0.4366966633356208,-0.46154684723792605,-0.10028849578600604,0.718904156079661,-0.5855740780917125,1.5350873122687867,-0.7656092073158467,2.2041045007229947,0.1977133680606217
-0.41341098395668335,-0.43826877994128627,-0.09921755238517543,-0.4134174456226019,-0.4379169276606477,-0.09944344522079519,0.7093891690291594,-0.6213731336745223,1.7471278613122951,-1.2853818457892638,2.166933322816765,-0.2295615279141927
-0.3909494817228444,-0.41348981365010723,-0.09987712011730958,-0.3908096493619744,-0.413192794470401,-0.10023585021932391,0.7005311710524396,-0.6728909231413374,1.7626177144144624,-0.8915761521214458,2.14517539146091,0.0949718198042748
-0.3678847929175951,-0.38931963609517745,-0.09920720040414156,-0.36780773828849345,-0.3890439174505258,-0.09953324898778888,0.7129635227494546,-0.6838315973296991,1.9150336684633589,-1.333638337896407,2.3042871303396417,-0.1893484313897926
-0.34488041009759746,-0.36533628542972985,-0.09938476937884892,-0.3448447368083134,-0.3650579669179654,-0.0996654817947405,0.6861576826891675,-0.7255542129288446,2.0153434532957704,-1.2934979414492709,2.1516529412871748,-0.0829311529710645
-0.3211112558368737,-0.34214267456233505,-0.0985540910027019,-0.32125966603136613,-0.34184958953233646,-0.09867342792872437,0.6293626205068903,-0.679338124731907,2.191031539999868,-1.8346750760896176,1.8572144903333303,-0.2361656405138683
-0.2991462846618804,-0.3167387416269071,-0.10003164699463303,-0.29901954388443586,-0.3165267982938967,-0.10022775156853184,0.6377869181685645,-0.8011513974515698,2.15960379189424,-1.0949285617304243,1.9830796664849213,0.220482092688667
-0.2758400755255716,-0.2930072618815911,-0.09854627582481178,-0.27590590072544463,-0.2928229699524478,-0.09873549399840537,0.6491907966081065,-0.6824456799871852,2.33602601327994,-1.988602341914859,2.125292749782215,-0.0539928639818887
-0.24073002015692135,-0.3221816711455096,-0.09978272242363864,-0.24057799939426064,-0.3220395266475522,-0.09997648542029468,0.7788410642342796,-0.8005744190051072,2.2379764973961347,-1.2466226408177414,2.202253458479353,0.1947024066322105
-0.26042676047582886,-0.3491969937807259,-0.09939261883422733,-0.26034892116166164,-0.3490529053921153,-0.09952384304377032,0.793810530074877,-0.7576867618362164,2.194941403254851,-1.4683477871562212,2.223065471998722,-0.122706885989265
-0.28015361387404697,-0.3760103256393167,-0.09868138167590271,-0.2800399426127012,-0.37589592410573586,-0.09891423257981555,0.8155939410859196,-0.680997642363347,2.141978013410961,-1.8237138432337905,2.3106734500965143,-0.1547797696941621
-0.2999720208305493,-0.4028257508819052,-0.09891464190604778,-0.2999423118641191,-0.402748619596245,-0.099062936275199,0.8123712274225121,-0.6840674651859011,2.0527660731999813,-1.6413769400220484,2.224558048851005,-0.0850533980843133
-0.32044805227074696,-0.42909259680220546,-0.09961988829040824,-0.3202862880545635,-0.4289759779849235,-0.09986290743903402,0.8242174268319271,-0.6972500775957462,1.8825583946025808,-1.1183839817281416,2.260860894093745,-0.0055881590609061
-0.3402926774706964,-0.45580233685422394,-0.09929647492620854,-0.34014463928450284,-0.4557004741353537,-0.09953787764908305,0.8415696074333141,-0.6496381689608004,1.8080936304929685,-1.2798757945888417,2.363687876361272,-0.1177691507513376
-0.3595046545197147,-0.4833904902568885,-0.0990417892270048,-0.35951841630362824,-0.48323527060245486,-0.09915958936425692,0.8148186737499592,-0.6132773572458321,1.778265704190412,-1.4193505731420055,2.074060071264487,-0.0945571731040271
-0.3798702796203731,-0.5096752055072821,-0.0995275752389715,-0.37983141153262756,-0.5095760062561061,-0.09964694633728581,0.8314784181463781,-0.5890198664527815,1.621757443583154,-1.1177801299241883,2.168634317848455,-0.0700602714095413
-0.3993267441212054,-0.536710338162609,-0.0988879937740308,-0.399344158837356,-0.536570569048282,-0.09897613376819003,0.8375011393347322,-0.520248788312597,1.5684060775723747,-1.450687894279473,2.178809918046269,-0.4181449203864091
-0.4200824429956373,-0.5629556787442574,-0.10012388297393496,-0.41988937216833255,-0.5629093153514945,-0.1003237575458312,0.8327187747421174,-0.4981291584563516,1.324413223250108,-0.6841446833581859,2.086328415316073,0.1100036438282887
-0.419658567813081,-0.563265632264561,-0.04417369655875015,-0.41963290207336534,-0.5631888863100889,-0.04423308626810956,0.8287646011925185,-0.6067494838633678,1.427415270753702,-0.8937588769598701,2.048267650942213,-0.0648321919610404
-0.4001402289432829,-0.5359950398340882,-0.04448748819321157,-0.40005885993996537,-0.5359519028763073,-0.044659990507111454,0.8344111907564615,-0.6451780151392827,1.4638299217326622,-0.6878454688144542,2.148761681871321,0.1880206582482051
-0.3800971132202655,-0.5091482907605209,-0.04354574555584207,-0.3799818627998962,-0.5090351418308274,-0.04384916864427348,0.8556577069847542,-0.6779306647436498,1.6379040933792153,-1.2004419870788916,2.4161613826050097,-0.0388013388677968
-0.36042219641703416,-0.48232418372641717,-0.044900307449648985,-0.36023402563130485,-0.48224949108565773,-0.04509933350200647,0.815600969229437,-0.736425378062334,1.6299859103205885,-0.5461252149102425,2.08053420328414,0.2749741684165991
-0.3397943482961946,-0.4563202957108488,-0.04357304455438965,-0.33980505536677086,-0.45616324716223466,-0.043692273309483776,0.8181078940388464,-0.7731832735746229,1.8910026814463248,-1.3327760428422493,2.155166909719722,-0.1677529946809564
-0.3198770166927898,-0.4296324826474299,-0.04394638486227166,-0.3199431197452878,-0.42943243507487394,-0.043978617792417976,0.8010293802658333,-0.8265023482805001,1.9700002851269351,-1.2143171514545237,2.079874286633819,-0.1522846320640813
-0.3002826114890205,-0.4024902357419349,-0.04382888000256155,-0.30021337955122157,-0.4023734599084058,-0.04399244417807875,0.811540608321482,-0.8552764994926529,2.043215090937724,-1.2469664356861383,2.218260954375417,-0.0418155456731397
-0.28016478920546556,-0.3761210188571296,-0.044077537850270986,-0.280100833087999,-0.3759453256068929,-0.04423572585522864,0.7690948453826891,-0.909558776431961,2.139626089193692,-1.1636149111663188,1.996632579944684,-0.0809259747157615
-0.2602952688366564,-0.34913914269822766,-0.0444643435308488,-0.26027968549569924,-0.3489906158476062,-0.044559626552089344,0.7547303899610367,-0.9512762429354212,2.195960977259623,-1.0371560715018804,1.9864098559771204,0.0425819820145454
-0.24080594299475375,-0.3219532224918339,-0.044151372155880504,-0.24064027232241786,-0.32180544655799426,-0.04433466950590968,0.7867280810584236,-0.9588449385370938,2.267700684981686,-1.1680767154693596,2.250073783370186,0.0191982709626761
-0.27608866179387526,-0.29247563931212966,-0.04332071772091277,-0.276067048657526,-0.2922709080296029,-0.04347991130735397,0.671290598411407,-0.8944492894915257,2.3522204478544086,-1.714237117330947,2.255764995908772,-0.075156895923699
-0.2989311703790248,-0.31688349820203854,-0.04440784943792981,-0.29892004664444116,-0.3166315345650223,-0.044519520864574585,0.6251978158390683,-0.9539212681172712,2.2122820053690244,-1.0766685432847931,1.912959240114894,0.1292499224183245
-0.3220664435687941,-0.34098331919972596,-0.04398282028663487,-0.3219753127716504,-0.34066465212243663,-0.044241941839952,0.669527624987539,-0.9036192818612688,2.1261924756997246,-1.1606996605831936,2.1026788694000462,0.0399390800108196
-0.3444104874635924,-0.3656608665477519,-0.04324906463366089,-0.34449190869230734,-0.36537468803550305,-0.043357220551267846,0.6806711596590098,-0.8206982142253181,2.109105978307361,-1.6058098065501325,2.112613451949533,-0.0685582112674585
-0.3673639969373889,-0.38973925561146217,-0.04336123917677493,-0.3674664164792103,-0.3894729646710922,-0.04346523843877326,0.6961251579338086,-0.7943658434823591,2.0043939116380063,-1.5142647961663858,2.1663997649988307,-0.234432650581954
-0.3903187159662121,-0.4141150229006828,-0.04415210881963399,-0.39039151325122623,-0.4138902434898662,-0.04427329893728321,0.6693876165443928,-0.8026993031877532,1.8706921315912213,-1.0548090224430506,1.9078239285609024,0.118606486880668
-0.41339361933937707,-0.43797852409058735,-0.043342838315291815,-0.4134009458658516,-0.4376654876016674,-0.04362159978610893,0.7220341809812321,-0.7216570422824171,1.7850572696059397,-1.3677375199043795,2.2825824068858926,-0.1959400321742301
-0.4363995203130431,-0.4622464704276811,-0.04356426701864356,-0.4363662319006798,-0.46194082565911115,-0.04382870402071631,0.7215768843259447,-0.6893654353737935,1.6685665665613492,-1.196155541661592,2.2297514985723232,-0.1588715127572939
-0.4593483663490731,-0.4864774775575443,-0.04477061814339508,-0.4593607292286216,-0.48627258018880903,-0.044934054228437374,0.6942426749101607,-0.6584969441073949,1.4759375945907358,-0.6243754522604181,1.933238448775259,0.063989185420429
-0.48243079607658435,-0.5104853817679295,-0.04497974119441405,-0.48240718465051785,-0.5103292167569682,-0.04502747511259719,0.7078026412091463,-0.593336019050402,1.3273399384004474,-0.5156995803650064,2.004864919571684,-0.0537927260037847
-0.4827624141178115,-0.5100935381650029,0.01109593731821981,-0.48261362723513607,-0.5099032407461036,0.010776922837230555,0.7271843565540359,-0.6681271466203045,1.3194967002766944,-0.5002954970883184,2.1952308982348736,0.0714930098600103
-0.4591467800908977,-0.48644671482140506,0.012179458862697438,-0.4591664147969461,-0.4861879024003714,0.011936590807987622,0.7261380633953154,-0.7382261451186491,1.5945323684246049,-1.192890012891763,2.228764586050568,-0.1991871158722569
-0.43658045994016814,-0.4620624666492102,0.011148629137535374,-0.43656770401549355,-0.46181159187068993,0.01095712814743766,0.701592363129933,-0.8055327857678369,1.6132153156493183,-0.7124227461103692,2.048023387643761,0.1313970930731325
-0.41388722482258833,-0.43740807390150405,0.010741738997162128,-0.4138292315800862,-0.4371453411411724,0.010602499619110663,0.701812860241195,-0.8411917746824473,1.653801699687759,-0.542795060626931,2.1019668049818776,0.1848367537069317
-0.3907624359291494,-0.4133921190908701,0.011689920706313677,-0.3907814783786546,-0.4130930346720308,0.011421732478893694,0.7106727810177822,-0.8963310610502626,1.845440327025808,-0.9999508909859358,2.230304951014592,-0.0357618369893724
-0.36771283047492137,-0.3893337281862185,0.011135194290515016,-0.3677426333216776,-0.3891512613914317,0.010941942000013326,0.6680105950356356,-0.963311208903193,1.9286742382524176,-0.8217335000117467,1.9610433711629,0.2307682077786732
-0.3443263084705961,-0.36582089622735114,0.012133676297363408,-0.3443954539434215,-0.36549757597147714,0.012005085863567914,0.6551199787505686,-0.9831150279786752,2.129345398360452,-1.3789277891046443,1.941349295446024,-0.1657652509495166
-0.3214271667515815,-0.3414682816070741,0.012046110200967023,-0.32153587653097654,-0.34122043830246607,0.011975245210345951,0.6431919121061753,-1.025626820375157,2.217627831039274,-1.3964799556059877,1.9387341032280343,0.0417168313536229
-0.299039360760316,-0.3166766740273225,0.01158801175350716,-0.29901503458667883,-0.3164238765437408,0.01140555744162863,0.647577727137354,-1.0887946724271431,2.24341144186083,-1.1366728235671395,2.039241779229352,-0.1249681835419638
-0.27615919920766996,-0.292281248824637,0.011167302959432643,-0.27612987907204095,-0.29207431854386545,0.011007410959793535,0.6164347615069192,-1.146393712994716,2.300407529508412,-0.9748375530771208,1.949740153732443,0.0656292058793681
-0.24019655318067085,-0.32255571322236976,0.011969265614340594,-0.24021147395783343,-0.32236754161246844,0.011897853924579229,0.7596681631408506,-1.1005271440198534,2.3700192220909644,-1.4253927444742118,2.092491327000788,0.0161776256742389
-0.259816477402105,-0.3495642336018683,0.01220617143005488,-0.2599055788926963,-0.34933282203767474,0.01220950028428601,0.7664751390960767,-1.0411303528666074,2.3112416370264377,-1.556085858068074,2.0540883630668905,-0.304339167117011
-0.28086981767106306,-0.37503021855652385,0.011047770834354147,-0.2806674379409622,-0.37490283964367516,0.010884964201133288,0.8074747948571952,-1.0277649876568802,2.0485512450346484,-0.7693933462918165,2.250413005406555,0.1618386045352942
-0.3006445185541071,-0.401959894976565,0.011207823066494513,-0.30050542375617956,-0.40187327027361,0.011022409866674644,0.8112092534164645,-0.9888769204458754,1.9834269088201388,-0.8272642263500223,2.215757434246893,0.2091782250043374
-0.31997592574924233,-0.4291541288754225,0.012180708544872116,-0.31999546035603016,-0.4290018186540201,0.012037100107807785,0.8309092092977721,-0.918990298497318,1.9975258919664745,-1.4045912125636968,2.318178462098224,-0.2085493487119656
-0.33964367151096103,-0.4562966929759326,0.01212984485414067,-0.3396903578611038,-0.4561318417118047,0.012113860076793489,0.8176613549467366,-0.8820894667435324,1.926327109366156,-1.3752729037137277,2.151502512724579,-0.0773317735676633
-0.359627739056796,-0.4831222042811562,0.011950298882071506,-0.35964148674912566,-0.48297057974039936,0.011882944398695541,0.8145804434425501,-0.8501697923694813,1.816747582552932,-1.20769811868674,2.072087553913872,-0.0304937171860175
-0.3798159785058137,-0.5095177268731476,0.012041079407729915,-0.3797632291179176,-0.5093381138754324,0.011934400262113187,0.8419087717402478,-0.7877854152801813,1.6941087721782404,-1.2200246114974616,2.2689012526997203,-0.1968247248752521
-0.40037103411321295,-0.5355166317518751,0.011447389655003332,-0.4002403838556899,-0.5354758207977157,0.011183616806884742,0.8557512490848902,-0.7228900920858186,1.460423722261778,-0.7220402045782097,2.372506046962748,0.1169709271333889
-0.4198367516305511,-0.5629404453321805,0.011639821380699099,-0.41978097528023267,-0.5628410519139371,0.011569851512580397,0.8449616409384881,-0.6887422938655838,1.43743506494864,-0.9291945328441772,2.210165831038105,-0.2247613424689887
-0.42028656855700347,-0.5625061725113297,0.06698083023626247,-0.4201506993350735,-0.5623781228382247,0.06673743129448485,0.8517284856875635,-0.7549953738713868,1.3506701547077302,-0.6099544806325703,2.283719351384944,0.0623362483167739
-0.40066708222240227,-0.5353365969507046,0.06652012568268834,-0.40042231074760515,-0.5352596458972189,0.06632004420479017,0.8506228171571424,-0.7884785491064275,1.3801224069607407,-0.3800557069429731,2.314650229377264,0.0841517031044283
-0.3797686832737772,-0.5093618775104157,0.0678487072688771,-0.37973420922052736,-0.5091605871433386,0.06766608990507252,0.8474661017185747,-0.8781143074135747,1.703436927752506,-1.251416721453051,2.32591586632498,-0.2567396164693933
-0.3596406204621122,-0.48281788429441913,0.06802349235858625,-0.3596663030331981,-0.4825844755828752,0.06779557622891859,0.8355813054681152,-0.931821465433396,1.8264879567700385,-1.3420136372131872,2.255966427936726,-0.3275426221466895
-0.3406584017705498,-0.4554013698157451,0.06647659832343239,-0.34046846076544124,-0.4552503229840442,0.06625778383575222,0.8181104154290701,-0.9873383331313326,1.7414230258842434,-0.5032308681334232,2.155181825164437,0.1686217249844541
-0.32007166112264074,-0.4289907363482565,0.06767661704007631,-0.3200983863682644,-0.4288332505525478,0.06749637605951514,0.8295431140139944,-1.0439221351617616,1.984157269191157,-1.2316735610420892,2.306235681706269,-0.0750243627547875
-0.2998519329181758,-0.4028531981468294,0.06769352351005489,-0.29990037016177185,-0.402564525379012,0.06753415135849129,0.7913632640537496,-1.1096952216007585,2.108126646179617,-1.2527393556659272,2.073289955211526,-0.2746036359918213
-0.27963286884772176,-0.3762968176755172,0.0677834845519402,-0.2797479761013435,-0.37606605194236986,0.0676693171702721,0.7631111400773052,-1.1600387501874352,2.222755755582577,-1.3466967702594064,1.9601721007665385,-0.2290560048668855
-0.2606271778127884,-0.3487026090006835,0.06713708754009047,-0.2605302985600061,-0.3484838689660763,0.06692672101774993,0.7867025182532315,-1.222346425834541,2.207095785924343,-0.9758878356484032,2.177220851943176,-0.111565910409948
-0.24018247549371036,-0.32219845798715835,0.06803993183553136,-0.24018460666274566,-0.3219709545539222,0.06786791959315608,0.7911253451866234,-1.220625691473387,2.3853656702547834,-1.579239175594192,2.2775797293603635,-0.1434580136081726
-0.2756355405205206,-0.29276883279631094,0.0679946942003894,-0.27569210328376154,-0.29248827554134627,0.06794479455102545,0.6298856253335479,-1.2330270212166712,2.4155385745262583,-1.561413792500453,2.019857951860544,-0.0441631214147562
-0.29847801586805167,-0.31695256015416895,0.06805601090098587,-0.2986108470849782,-0.3166753584967892,0.06792896446245789,0.6514908047048071,-1.1833622680106586,2.3234229847775447,-1.5329692001623767,2.062148453383937,-0.1226451661398506
-0.3215583065838417,-0.3413008351337593,0.06768985444891784,-0.32160513485033654,-0.3409865571170645,0.06748464088841515,0.6466611037147474,-1.1688277222630763,2.2084989021053207,-1.2623452888086844,1.9595948546019344,-0.2481181429538592
-0.34426211393359224,-0.36566992789728175,0.06792682426356617,-0.34436328812192113,-0.3652876942143614,0.06782731961918079,0.6665844531428786,-1.0962123838194446,2.141230072013853,-1.4155205622263871,2.016353356859097,-0.322378333915728
-0.3674407505398995,-0.3896655046396913,0.0671679645435684,-0.3675611962347239,-0.38937950849443714,0.06708687122248018,0.6666435319509985,-1.075991651119944,1.9878552375375405,-1.0126976231516895,1.9515858919063904,-0.1275296634955327
-0.3904523281803621,-0.4137049407496801,0.06757215723328223,-0.3905555372511498,-0.4133445193440083,0.0673729651425406,0.7019089774307226,-1.0048376647726025,1.8954132133908617,-1.1223554347400548,2.1564451833784126,-0.1100934037922898
-0.4130898957042247,-0.4383387307683546,0.06740421325401594,-0.4132413504648822,-0.43804731159116733,0.06726232694177345,0.6822211085654986,-0.9657122014671172,1.813789616857196,-1.0438771314520945,1.944194837257081,0.0555026955603246
-0.43666645778396235,-0.4619071637443656,0.06673684730038279,-0.43667056914313956,-0.46162484164313144,0.06654826414068259,0.7062416539330738,-0.8933199676812906,1.59798112983602,-0.631336631816172,2.088490252799245,0.0112548956895532
-0.45956961408254426,-0.4858831903107887,0.06722847166115212,-0.4595554571778103,-0.4856142352806791,0.0670642660472271,0.7356809571157923,-0.8238738640910626,1.516996559582637,-0.8547095299713576,2.3302730439960744,-0.2139170169339102
-0.4820092451750985,-0.5109350063884973,0.06686693304553638,-0.48217607519920824,-0.5106712124801109,0.06687364695235014,0.7037088739556472,-0.790696688468258,1.443972897016491,-0.7569434573783242,1.9670355929958367,-0.0308962907824335
-0.48243228222689016,-0.5105012454405087,0.12229837546237156,-0.4824902584896458,-0.5102562844050994,0.1221603099193741,0.7122047340786182,-0.8496116655504653,1.3608952473670044,-0.516239018633208,2.0463190428738045,0.1220973522355355
-0.45977483159829613,-0.48592684000430203,0.12135662343862233,-0.45967485734949975,-0.48575247956147116,0.12127290854481947,0.6941025782565116,-0.8792619420981529,1.35578431061775,-0.1470853759325767,1.932027707393392,0.1509366263967391
-0.4365846635438534,-0.462005514095541,0.1222975942141867,-0.4366636726478233,-0.4616924908776818,0.12208950280696418,0.6979268307411948,-0.9812731473961916,1.5828880579156328,-0.5509828239908057,2.0167244739510526,-0.1522035591091421
-0.41333166831844503,-0.43817907762630315,0.12277714044640366,-0.41341591850760784,-0.43784689174753544,0.12258362532101424,0.6805035676117726,-1.0614241298200735,1.7672774926582535,-0.8385478244137681,1.9309027713003808,-0.1778144386653943
-0.39092484390005533,-0.41320509346442064,0.1217795513684048,-0.3908700319246199,-0.41302983285337036,0.12162169247904667,0.6722869315076987,-1.096164146349187,1.7381088915171166,-0.4033690603307178,1.9288378275645848,0.1973103651388097
-0.3677688901892268,-0.38930852670251265,0.12262049196739634,-0.3677997731079181,-0.38904300908070416,0.1222643987764276,0.6667684486544028,-1.1788312027199777,1.9183363099233937,-0.7289567791499869,1.9524547531839191,-0.0093822225171731
-0.3450227119061694,-0.36471780168358436,0.12292308623348162,-0.3450096872704342,-0.36441406027735274,0.12262923359118952,0.6899840943531235,-1.2248051078777995,2.019961806612784,-0.903609383464957,2.179494829816612,-0.1299546624413436
-0.32188493336164836,-0.340825260638927,0.12250017375163991,-0.32189681470949416,-0.3406131702732662,0.1223797157145354,0.6374366436935852,-1.3096509365968378,2.121756081920412,-0.8337141631049789,1.90450736405624,0.1505295181139532
-0.2986579270801131,-0.31663085519720185,0.12341315628147305,-0.2987602752007236,-0.31634143158976646,0.12332146690419737,0.658009323358189,-1.3372802341016334,2.2848549850712576,-1.3234516381189565,2.100993434533102,-0.1156852129891792
-0.276389019855173,-0.2917462417158763,0.12287059751675633,-0.2763515843418579,-0.29146417801229146,0.12261252989086094,0.6615295458458332,-1.4147915313220898,2.279068214319402,-0.9510801316329358,2.1965728550893155,-0.1958445392200478
-0.24065373864101733,-0.32190279637189617,0.12216573558527526,-0.24060112057566047,-0.32172193877125993,0.12204096454660117,0.7374879428156476,-1.4307082700362117,2.2413481209684694,-0.6818464556704171,1.973966594746507,0.132795725258858
-0.26026424790987135,-0.34875497083920515,0.12330902635257165,-0.26029250100257995,-0.3484912199595899,0.12315859448852268,0.7987268328132675,-1.333536799916967,2.2501005088430084,-1.246882188607285,2.255755966622182,-0.1892924014115702
-0.2801340826260984,-0.37578104253244554,0.12318592802437957,-0.28013369144227906,-0.3755245308308314,0.12303324458655937,0.7873084706956064,-1.2876348115310905,2.164890497548841,-1.1358481730447785,2.111984750236888,-0.0119075002795372
-0.30059652854506563,-0.4020540724030914,0.12183343058713676,-0.30045379280079154,-0.4019274910380961,0.12160994535802726,0.7727028019582107,-1.217516063759006,1.9211970434605063,-0.4261647080987196,1.9492623780457192,0.2458140854476114
-0.32036104010036437,-0.42899915122215837,0.1225361193589771,-0.32034078385091247,-0.4288148805774053,0.12228822676996687,0.8013261919690668,-1.1668218546222895,1.89599208483056,-0.7032083693566391,2.08206111556946,0.0248827112829252
-0.3400711346791195,-0.45577878191521504,0.12318958394860645,-0.34005886546610326,-0.4555793138831538,0.12299403211929118,0.8283444033609584,-1.0984710383481762,1.866937416231556,-1.0516968455959672,2.2417636503836817,-0.1748230703522355
-0.36008802080813207,-0.4826955356118713,0.12256319869353159,-0.3600705386141542,-0.4825345063691286,0.12246115238856028,0.812848796560389,-1.0499188024459274,1.728010274914081,-0.7446427825182163,2.057845690634334,0.1246048546936431
-0.38027987533605984,-0.509197207539045,0.12222550777104546,-0.3802200432869197,-0.5090759652921549,0.12209602453331161,0.8226382902097802,-0.9725689905204388,1.5643540357359331,-0.521987827119629,2.088855087197868,0.0382935949492977
-0.3996677566375222,-0.5360711471506439,0.12338433310883716,-0.3996924357611301,-0.5358924694443089,0.12320809694360456,0.8478829568977666,-0.9112691575679656,1.5801286543108404,-1.1035520073967553,2.2849903601412285,-0.1725139835788018
-0.41963138887995954,-0.5630046127874178,0.12299973104950837,-0.41967254374072055,-0.5628312278143446,0.12298926553360653,0.8416772278087352,-0.8570031701198872,1.4543196375144474,-0.9267614714271728,2.175914735598342,-0.0308867949481075
-0.3523952603857435,-0.6070900999580542,0.12215174227741622,-0.35231398658999125,-0.606942809874846,0.12205262867039654,0.9749977864187818,-0.7942575297152548,1.241436049545701,-0.3336648813138048,2.3641162196360543,0.1320382179698884
-0.33580243902843615,-0.5778751169363184,0.122725382497813,-0.33563584383113393,-0.5776880770808431,0.12234223026334377,0.9866533113185304,-0.8572564228388497,1.3757873000742196,-0.533835306774578,2.5609486544473485,0.0795838714386034
-0.31859495375561836,-0.5495520733898864,0.1229238259272888,-0.31859530750383536,-0.5493424071765718,0.12272900243149021,0.9706099339249264,-0.9613172212537968,1.5994670598538487,-0.8365673061776597,2.400086894385691,-0.1615438356039167
-0.3019779565278534,-0.5205912653661989,0.12303627549722704,-0.30191505618376624,-0.5203886102255816,0.12276039197677528,0.9686968474126392,-1.0213804648174536,1.7055350345803104,-0.8905942438258472,2.4257361775046693,-0.0578385618858812
-0.28515320492955926,-0.4920466004306415,0.12258410578493158,-0.2851869920858293,-0.4918175628917919,0.12242596169815415,0.9398309262001056,-1.0964092112809327,1.7939271313588394,-0.719751491562509,2.199883802886593,-0.060749485886149
-0.2691710264402358,-0.4623515649756672,0.12229482132934777,-0.2689593187004125,-0.4621712850116838,0.12197384684957922,0.9554300333554816,-1.1062671042700405,1.7700393239606012,-0.421586766527835,2.392627015319281,0.2093083372221342
-0.2519192707393409,-0.43398305723176467,0.12271376403168857,-0.25192879298977305,-0.433769549088002,0.12250350034332409,0.9397731704897652,-1.2088735854311174,1.975486311681811,-0.8027861767065776,2.311572588210181,-0.163016656679757
-0.234263539408143,-0.4059000683191903,0.12326947970695772,-0.23442290821274048,-0.4056211047085009,0.12329310544529078,0.8992346459558593,-1.2805142121338662,2.1935073210652174,-1.2677594494812308,2.0832390001741032,-0.2873536517438766
-0.2189817750609899,-0.37564427337023787,0.12266446854340277,-0.21881512128343517,-0.3754462037741863,0.12237282509230023,0.9455655074870402,-1.306515464532222,2.1028397898053086,-0.7495536678463499,2.484946813909964,0.13850901095417
-0.20153347843451855,-0.3473436102633638,0.12333585825868094,-0.20154940164980412,-0.3471137503971314,0.1231497103521817,0.9271249140667112,-1.3829103586515648,2.3193356839893884,-1.3035501532268836,2.409925528764669,-0.3575276321350551
-0.2017827112263335,-0.3474566510669993,0.06665208090307805,-0.2017042761976602,-0.3473686979250726,0.06663583058031478,0.8821408758940104,-1.2817741471737247,2.264722328623874,-0.8416973936390688,2.126643934692722,0.2329889027093332
-0.2184278211641898,-0.3765560627843649,0.06684295422541181,-0.21832831461658148,-0.37635995933644495,0.06674156693764764,0.8945315936375451,-1.2269724697160822,2.190803360600963,-0.8744613755820696,2.124138739965081,0.0275137002867911
-0.23459873351421315,-0.405561040816826,0.06785554609939685,-0.23464150206863144,-0.4054055522311431,0.06769368935029574,0.9274761170078358,-1.1387163891588687,2.190982917976587,-1.397999381424015,2.27707628960661,-0.109193277949902
-0.2514875974159097,-0.43415460622073976,0.0678190258392355,-0.2514666878783003,-0.4339536941508256,0.06767621643967818,0.9560149643056156,-1.0753736112802672,2.0830642598855587,-1.4317005772540965,2.454428566594108,-0.5125749492705598
-0.2685419640219932,-0.462892493063463,0.0673832820683061,-0.26850704565955025,-0.46268467072256575,0.06716020836813233,0.9582735947303788,-1.0401443284082914,1.9229898203392315,-1.0233586133238712,2.419986473812971,-0.0840587948919675
-0.28483718088070814,-0.49187145345993577,0.06782564644682124,-0.2848615436059745,-0.4916993736315575,0.067625015783782,0.9680284572199068,-0.9757307725513824,1.885809436932127,-1.3379413705385854,2.468191889271844,-0.2757142318064693
-0.30191145552824744,-0.5204695211679808,0.06756525014223065,-0.30186105050387346,-0.5202891794469661,0.06727447599843032,0.9785416470417658,-0.922660253673376,1.7274205333287211,-1.0767156243762894,2.5429645677549315,-0.2194251563514311
-0.3181453191206136,-0.550122029689718,0.06743136785485246,-0.3182001325025229,-0.5499261772385957,0.06728932025411101,0.9510105470425804,-0.89418805118809,1.6728758974547937,-0.9913291520447308,2.198375066794489,-0.0154588768012575
-0.33520151304804474,-0.578230323679263,0.0675172303592313,-0.3351320238934272,-0.5781100637381094,0.06737557670429219,0.98651836409785,-0.8083143513569198,1.528953517089546,-1.101016747891456,2.558962858764476,-0.3166198880983764
-0.3518393959756911,-0.6075284915157385,0.0671915553085343,-0.3518367011972097,-0.607389414128195,0.06714184834478308,0.972610510454084,-0.7627080890476003,1.4050991803056423,-0.8392834140641936,2.335638058960868,-0.0857537943201656
-0.3518646175305796,-0.6072337684800366,0.011884285276704848,-0.3517951295168389,-0.6071916845707416,0.011728852480295943,0.9854996217453138,-0.6657916422820449,1.4108171452982692,-1.0606610263864005,2.501111888528233,-0.1249408027953014
-0.33557123697573904,-0.5784509741960715,0.010820848251456891,-0.3354187454958723,-0.5783659679834307,0.010716894508778387,0.9587822421002086,-0.7172095959353966,1.4098559183415658,-0.4628841666422261,2.2280877417640506,0.1179184471901404
-0.3188455333533671,-0.549261030102435,0.011694049000060814,-0.3186699334145815,-0.5491163606758536,0.011477856152146844,0.9838436030579204,-0.7676543642109346,1.5845157005732151,-0.95941465907833,2.566305464159945,-0.2783082694197292
-0.30163613411224477,-0.521055166817388,0.011830827326037104,-0.30163905062026575,-0.5208290005967261,0.011729409454983885,0.9613747478173628,-0.8367809500006977,1.7611308938969543,-1.131114633485354,2.348060912822993,-0.2813925056023749
