step_order,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x_set,y_set,z_set,rx_set,ry_set,rz_set
1748,-0.0109234,-0.743854,0.863192,2.81785,1.89299,1.60386,-4.56294,-3.15162,1.63268,-1.31046,1.78312,-0.0384744,270.81495340000004,-2875.254146,-368.526182,-70.320157,-41.10619,-83.17997799999999
1749,0.0146449,-0.726182,1.19601,2.93191,1.55373,1.64189,-4.47734,-2.46144,0.836671,-1.53347,1.61575,0.00197515,250.5992451,-2902.251518,-30.714252000000002,-94.340545,-37.683246000000004,-92.430053
1750,0.138373,-0.648844,0.799487,3.05905,1.46812,1.7401,-4.1587,-3.07984,1.84674,-2.0156,1.27022,0.0394446,160.409187,-3018.074756,-426.048477,-100.41032799999999,-35.805437,-95.608851
1751,-0.3833,-0.682748,0.93604,2.91325,1.87878,1.54689,-5.16663,-3.02179,1.33607,-1.08067,2.20478,0.156772,640.4353699999999,-2806.2636519999996,-294.93585,-72.99086700000001,-32.685584,-85.338818
1752,0.30086,-0.668858,0.818548,3.30229,1.28917,1.47911,-3.80479,-2.99497,1.60081,-2.37552,0.485611,0.523717,-7.2962338,-3057.131242,-405.38869800000003,-109.39225,-6.249151100000001,-95.833838
1753,0.389754,-0.608526,0.994814,3.07902,1.64559,1.57468,-3.66787,-2.86502,1.36883,-1.5123,0.59619,-0.115796,-65.152227,-3144.400374,-234.435734,-88.553256,-25.560176,-90.202608
1754,0.0191949,-0.43425,1.13832,3.50773,1.35159,1.46243,-3.69005,-2.19469,1.0526,-3.2664,0.214259,1.17953,334.3882251,-3182.2335500000004,-84.695527,-105.25913,6.1287284,-94.717942
1755,0.134384,-0.796556,1.03203,2.89731,1.44664,1.59357,-4.30587,-2.73527,1.14577,-1.67383,1.43315,0.0460382,113.457676,-2876.874744,-194.01380999999998,-101.658057,-36.573603000000006,-95.10456
1756,0.372813,-0.563892,1.07353,3.33251,1.88202,1.50594,-3.57883,-2.69147,0.954717,-0.329495,0.348764,-0.988267,-39.492798,-3180.486008,-160.05208000000002,-75.929773,-6.6370765,-86.83980299999999
1757,-0.378574,-0.492955,0.939815,3.71988,1.66464,1.63997,-5.03766,-2.90531,1.68182,-1.83817,1.38459,0.0358182,689.631974,-2989.283845,-287.263715,-89.215715,7.5071034999999995,-89.572153
1758,-0.224087,-0.820795,1.03483,2.85173,1.80912,1.68099,-4.91888,-2.81561,0.995957,-1.04515,2.16618,0.088044,445.540367,-2729.793805,-195.16333,-75.347063,-43.875388,-83.84827299999999
1759,-0.05168,-0.829499,0.991487,3.27729,1.82888,1.47585,-4.46315,-2.92319,1.25744,-1.18863,1.10276,-0.0974854,270.27367999999996,-2784.456501,-239.89804700000002,-78.688373,-8.2734928,-87.991761
1760,0.06962,-0.482152,1.17011,3.10049,1.46701,1.69158,-3.97379,-2.38207,1.2102,-2.09324,0.997031,0.0706433,280.28205,-3151.995548,-55.274323,-100.106544,-30.581951,-95.082303
1761,0.0866223,-0.710939,1.05005,2.8427,1.40581,1.49907,-4.31144,-2.67994,1.23848,-1.86018,1.40214,0.075083,187.20397770000002,-2941.512361,-175.02897,-103.89133,-34.194859,-94.922748
1762,0.196857,-0.658213,0.946463,3.186,1.5988,1.49899,-3.93637,-2.91698,1.53947,-1.71969,0.678317,-0.0341542,96.84568200000001,-3031.292787,-281.699943,-91.688073,-14.963563,-91.329626
1763,-0.246868,-0.506894,1.12183,3.01661,1.67997,1.54046,-5.00958,-2.62122,1.3072,-1.71054,1.95986,0.0302059,569.9946379999999,-3020.096106,-106.18714,-86.313211,-27.060041000000002,-89.60755999999999
1764,0.0469711,-0.854108,0.997042,2.89901,1.60898,1.54419,-4.45443,-2.84811,1.18043,-1.43692,1.52821,-0.0115956,176.09876889999998,-2793.759292,-230.661782,-90.601819,-34.032232,-91.007013
1765,-0.136252,-0.829139,0.849731,3.03328,1.52598,1.60947,-4.7149,-3.07012,1.47297,-1.58948,1.71943,-0.00265628,356.476792,-2754.597361,-376.173721,-96.122619,-29.999915,-92.975328
1766,-0.375581,-0.480968,1.08809,3.29879,1.37099,1.49271,-5.17796,-2.57201,1.23463,-2.00666,1.79265,-0.0777391,695.259651,-3001.352332,-134.92646,-104.81103999999999,-7.6074012,-94.78945
1767,0.395597,-0.811044,1.12534,3.367,1.41693,1.5238,-3.86874,-2.42034,0.396402,-1.4512,0.473886,0.263295,-145.374387,-2956.306556,-100.959334,-102.13736200000001,-5.611021099999999,-94.465661
1768,0.377876,-0.595358,0.973544,3.03527,1.80759,1.7254,-3.71529,-2.94239,1.49259,-1.37937,0.861234,-0.233569,-47.806839000000004,-3150.314042,-258.862594,-76.99336699999999,-36.019000999999996,-84.31171499999999
1769,-0.332691,-0.559187,1.17852,3.65156,1.33697,1.44193,-4.83113,-2.40786,0.935982,-1.90488,1.05032,0.00191523,621.0977809999999,-2942.283413,-44.49208,-105.94093000000001,15.551358,-94.630922
1770,-0.322716,-0.428586,0.988028,2.95914,1.58772,1.45046,-5.26942,-2.79706,1.58919,-1.91334,2.18902,0.0079227,668.571996,-3067.935314,-238.226448,-92.120337,-25.168425,-91.45555300000001
1771,0.302394,-0.64063,0.886583,3.51369,1.26873,1.61016,-3.7536,-2.85088,1.46811,-2.59672,0.381975,0.686749,-0.15805705,-3084.62637,-336.695133,-109.6538,-1.2660818889999998,-98.40476199999999
1772,-0.356775,-0.880168,0.831024,3.38013,1.41125,1.41764,-4.87461,-3.04681,1.29097,-1.54512,1.34039,-0.00228531,538.883545,-2632.906732,-392.591024,-102.312894,1.144888,-93.336875
1773,0.00321355,-0.842961,1.20816,3.3067,1.88189,1.61528,-4.41593,-2.4964,0.602861,-0.913513,1.16582,-0.0839265,215.43299645,-2790.677839,-23.902698,-75.49315,-14.018129,-84.92444
1774,0.0559774,-0.885127,0.874528,3.30252,1.81519,1.56177,-4.3462,-3.10162,1.35614,-1.11659,1.04631,-0.103422,151.4968426,-2769.335073,-356.455318,-79.404651,-11.6510164,-87.06576199999999
1775,0.0942787,-0.426667,0.92848,2.95369,1.29557,1.72481,-3.86869,-2.60342,1.75115,-2.59432,1.09479,0.194913,278.3279013,-3210.7378329999997,-294.06939,-113.13557,-39.528389999999995,-101.86776
1776,-0.152674,-0.408117,0.949972,3.46517,1.69117,1.58031,-4.33767,-2.72068,1.85654,-2.1298,0.884369,-0.0562699,508.044454,-3146.7043830000002,-278.002372,-87.008953,-3.6395626,-89.422515
1777,-0.19593,-0.53677,1.003464,3.29218,1.4225,1.68892,-4.78505,-2.69848,1.52071,-2.11046,1.60811,-0.0287688,509.71509,-3009.6697299999996,-220.59741400000001,-102.300291,-19.269991,-95.984331
1778,0.0306957,-0.504201,1.19624,3.33152,1.41902,1.70975,-4.01711,-2.33109,1.08738,-2.10005,0.831718,0.107407,306.1934543,-3119.065599,-28.322029999999998,-102.39469199999999,-18.151094,-96.240555
1779,-0.286298,-0.473716,1.18392,3.26501,1.4588,1.6678,-5.07877,-2.42094,1.05635,-1.89492,1.90701,-0.0537208,616.674398,-3038.557484,-40.534755,-100.171662,-19.795637,-94.841923
1780,0.340252,-0.421287,1.08228,3.15096,1.29945,1.6861,-3.33172,-2.45553,1.23463,-2.68425,0.398011,0.719286,45.869101,-3303.058113,-141.081,-110.48454,-26.29347,-99.660519
1781,-0.173217,-0.689756,1.12705,3.57104,1.26558,1.56609,-4.56352,-2.48508,0.958873,-1.94717,0.994669,0.0540084,429.545387,-2874.608644,-95.165898,-109.61119,4.4568461,-97.592669
1782,-0.18345,-0.741051,0.826493,3.66968,1.77677,1.57099,-4.56681,-3.17489,1.66101,-1.40036,0.899852,-0.0385941,421.21999999999997,-2822.581249,-403.008533,-83.406295,8.776684,-87.661818
1783,0.140811,-0.733299,0.866083,3.45068,1.81382,1.59689,-4.07921,-3.12076,1.57258,-1.22034,0.679589,-0.221051,121.735059,-2941.504001,-364.993473,-80.298006,-5.114077,-86.730203
1784,0.0212604,-0.404886,0.933666,3.26838,1.52989,1.66397,-3.65414,-2.61841,1.86038,-2.47149,0.479911,0.0719597,349.3734296,-3210.020414,-292.047226,-95.82490499999999,-19.652562000000003,-93.009927
1785,-0.214161,-0.716637,1.08217,3.79455,1.71671,1.68797,-4.61434,-2.7298,1.18055,-1.44858,0.936008,0.00264514,457.384191,-2834.966563,-146.46751999999998,-87.127761,9.152082,-88.017323
1786,0.229751,-0.403759,0.848077,3.42219,1.73549,1.5076,-3.31046,-2.7625,1.47837,0.555006,0.238556,-2.38123,148.90001900000001,-3283.0704410000003,-382.201957,-84.415976,-2.0464643,-89.10855
1787,-0.329752,-0.896704,1.03843,3.10752,1.8111,1.54702,-4.94139,-2.77213,0.814412,-0.937045,1.80308,0.0490065,513.653012,-2624.4154959999996,-192.33794,-78.675788,-21.920846,-87.07014600000001
1788,0.241091,-0.63989,1.10265,2.89047,1.32555,1.61038,-3.98492,-2.54548,1.10737,-1.96372,1.15346,0.16856,66.836631,-3060.58911,-121.51299,-110.07279999999999,-37.125723,-98.599545
1789,0.134635,-0.562357,1.02181,2.89267,1.31227,1.41198,-3.96961,-2.62085,1.43818,-2.26869,0.948947,0.248431,190.972985,-3098.755243,-201.52069,-108.92963999999999,-26.03611,-94.881891
1790,0.29003,-0.719004,0.925882,3.4071,1.44433,1.43842,-3.85486,-2.90513,1.35095,-1.96681,0.334792,0.325851,-16.146607,-3006.868896,-300.205622,-100.486031,1.4494483000000002,-93.29070899999999
1791,0.398128,-0.502434,1.14787,3.457,1.2887,1.64059,-3.45038,-2.23613,0.611658,-2.90705,0.272325,1.29233,-41.156125,-3247.627466,-75.546314,-108.87043999999999,-6.296937699999999,-98.384197
1792,-0.346866,-0.451354,0.830086,3.6635,1.91346,1.52503,-4.94877,-3.12035,1.9753,-1.68234,1.22845,0.0667656,673.3321159999999,-3038.6422460000003,-400.159566,-76.25735,11.404361999999999,-85.733351
1793,-0.324976,-0.59136,0.987927,3.32193,1.36426,1.69461,-5.05125,-2.76046,1.39383,-1.98595,1.8426,-0.0959299,612.591766,-2913.9975400000003,-235.216337,-105.64752,-17.565515,-97.552295
1794,0.101049,-0.586653,1.20037,3.56699,1.43493,1.62946,-3.9189,-2.38495,0.945864,-2.00723,0.423671,0.221911,206.71755100000001,-3066.4601470000002,-25.099085,-100.747088,-0.21277630000000003,-95.02247299999999
1795,0.0709697,-0.748475,0.951598,3.25796,1.87628,1.59143,-4.25678,-3.00402,1.47823,-1.26245,1.04103,-0.148156,183.7360603,-2902.018825,-281.085938,-75.564968,-15.621087,-85.442847
1796,-0.284474,-0.898005,0.948207,3.17431,1.80516,1.55238,-4.86524,-2.95647,1.09943,-1.04938,1.66795,0.0304572,469.672874,-2639.079595,-282.671257,-79.357044,-18.436722,-87.203799
1797,0.186769,-0.75959,0.773177,3.60686,1.45181,1.69684,-4.02867,-3.1702,1.65518,-1.82964,0.55346,0.118943,69.056728,-2932.75131,-452.817407,-99.795202,-1.88557832,-95.043481
1798,0.361194,-0.688329,0.959189,3.30288,1.87021,1.63451,-3.79291,-2.97029,1.2942,-0.935175,0.613084,-0.398062,-68.615755,-3058.923571,-274.338349,-76.054586,-15.439173,-84.952847
1799,-0.126359,-0.622402,0.874613,3.10961,1.42751,1.6108,-4.65664,-2.93532,1.72199,-2.07149,1.58621,0.00151975,416.83601899999996,-2952.403598,-349.84488300000004,-102.292952,-25.300823,-95.303484
1800,0.376684,-0.458266,1.17883,3.24706,1.45067,1.6948,-3.37807,-2.41798,0.996616,-2.16683,0.279623,0.417684,-2.440639,-3281.658234,-47.277856,-100.702177,-22.273647,-95.370852
1801,0.394539,-0.663834,1.14961,3.26333,1.806,1.63884,-3.73061,-2.60761,0.825541,-0.920778,0.575491,-0.346453,-91.90096299999999,-3093.790266,-82.932565,-79.527233,-18.277179,-86.380285
1802,0.31746,-0.614814,1.20788,2.79585,1.46468,1.50284,-3.82045,-2.39978,0.821756,-1.68537,0.960963,0.105181,2.513149,-3111.479186,-18.775025,-100.17661700000001,-37.315778,-94.011318
1803,0.29142,-0.750253,1.08433,3.15135,1.77105,1.62579,-3.97292,-2.74483,1.06133,-1.19977,0.892177,-0.162972,-21.676619,-2975.737647,-147.4095,-80.98929399999999,-23.965054,-87.098151
1804,-0.379853,-0.835554,0.826368,3.14272,1.5231,1.57341,-5.02841,-3.09198,1.33807,-1.43788,1.88711,-0.0165265,582.028683,-2666.278646,-398.712438,-96.18444199999999,-21.628614,-92.789129
1805,0.359219,-0.69873,0.915481,3.70012,1.80578,1.6472,-3.76214,-2.90509,1.0191,-0.239235,0.234343,-0.878412,-75.572653,-3049.11177,-316.404491,-82.356391,6.2397148,-86.30020999999999
1806,0.17754,-0.485118,0.815609,3.40111,1.41675,1.40608,-3.5827,-2.75375,1.76949,-3.64123,0.149311,1.44215,168.92344,-3188.513482,-409.059369,-101.907897,3.0037325000000004,-93.351848
1807,-0.179135,-0.811912,1.01925,3.05625,1.34694,1.72665,-4.81104,-2.71279,1.04205,-1.7073,1.90317,-0.0598958,403.82359499999995,-2754.619788,-204.20988,-108.60905000000001,-34.317583,-99.41094100000001
1808,0.0457165,-0.878186,0.842998,3.09182,1.49141,1.40773,-4.36925,-3.06701,1.42297,-1.58599,1.11541,0.0420051,164.3895035,-2772.444814,-383.01763800000003,-97.901067,-15.022543,-92.472983
1809,0.354672,-0.694268,0.800865,2.95597,1.74245,1.6034,-3.87444,-3.21585,1.68052,-1.40031,0.962953,-0.151399,-58.976922,-3049.339532,-430.51505499999996,-81.801063,-34.016352999999995,-87.67738499999999
1810,0.130857,-0.552552,1.21798,2.84963,1.61379,1.68688,-4.11712,-2.41423,1.05267,-1.73812,1.38306,-0.021026,201.509013,-3104.717748,-9.969004400000001,-89.900774,-45.069211,-90.557761
1811,0.218736,-0.758245,1.05115,3.80269,1.82538,1.72496,-3.96906,-2.74745,0.916732,-0.715345,0.362111,-0.406883,35.705117,-2944.245855,-180.42488,-82.299392,7.8560697,-84.89912199999999
1812,0.394213,-0.829629,0.778916,3.4117,1.4958,1.5,-3.87888,-3.14597,1.32994,-1.51135,0.400928,0.150573,-149.924903,-2938.489571,-448.04231599999997,-97.64248599999999,-1.95485279,-92.873606
1813,0.0302142,-0.42514,0.890407,3.61328,1.38615,1.65007,-3.62813,-2.5569,1.77124,-3.44718,0.185387,0.998492,328.2554358,-3194.56086,-333.129617,-102.981232,1.4624835,-96.296858
1814,0.25328,-0.81057,0.78928,3.81703,1.45556,1.70499,-3.97707,-3.13949,1.45146,-1.75853,0.303379,0.218716,-13.874701,-2907.22603,-437.02929,-99.117943,9.749984,-95.08188399999999
1815,0.0573943,-0.400746,1.009665,3.38702,1.25876,1.44545,-3.49607,-2.26447,1.26169,-3.80292,0.303655,1.58912,312.2300457,-3226.373054,-211.845045,-110.65211000000001,0.6238283999999998,-95.576504
1816,-0.0798091,-0.48677,0.932213,2.85802,1.77402,1.49717,-4.56402,-2.87369,1.84441,-1.91692,1.63584,-0.0453795,421.41773909999995,-3095.14683,-297.31627299999997,-79.937229,-33.504926,-88.154623
1817,-0.396638,-0.508068,0.934914,2.92032,1.48362,1.68334,-5.38341,-2.90539,1.46805,-1.86185,2.56982,-0.114551,714.922458,-2965.504332,-289.665464,-99.47417800000001,-40.486379,-94.887224
1818,-0.0646235,-0.443551,1.10606,3.58843,1.70809,1.39893,-3.92012,-2.57102,1.37214,-1.26568,0.198377,-0.608823,407.8274135,-3143.531049,-122.81377,-86.301373,13.773420999999999,-90.21545900000001
1819,-0.0102953,-0.643369,0.81325,3.44775,1.56493,1.57828,-4.2344,-3.09061,1.85628,-1.91511,0.793191,0.00289644,294.1352553,-2974.797731,-413.3794,-93.876509,-4.5346101,-91.92897400000001
1820,0.00809854,-0.868332,0.979973,2.8862,1.66227,1.59627,-4.53811,-2.89031,1.18838,-1.35072,1.67704,-0.0144442,209.29151146,-2766.001668,-248.666543,-86.90317900000001,-37.71776,-89.550521
1821,-0.215705,-0.884365,0.919723,3.47822,1.28723,1.46278,-4.66416,-2.8627,1.15107,-1.73324,1.08387,0.04842,403.214195,-2676.860235,-302.45122299999997,-108.9572,4.6844497,-95.46225
1822,-0.243114,-0.580364,0.851219,3.80645,1.5005,1.73105,-4.66679,-2.99515,1.80998,-2.02134,1.01958,-0.0101956,531.9513039999999,-2952.998536,-374.433439,-97.114323,7.4136014,-93.927347
1823,0.380694,-0.456781,0.956182,2.96256,1.57926,1.73275,-3.43791,-2.84709,1.64485,-1.92534,0.636385,-0.0135463,-0.44597222,-3281.612719,-271.882682,-92.60955299999999,-41.183600999999996,-91.820101
1824,0.147044,-0.888874,0.733646,3.00589,1.29971,1.62606,-4.32299,-3.1779,1.52841,-1.76567,1.3836,0.0886657,69.81513000000001,-2794.645326,-489.86442600000004,-111.09781,-31.282526,-98.938414
1825,0.221388,-0.728964,1.0648,2.97702,1.91767,1.66972,-4.1198,-2.827,1.2438,-1.1997,1.27016,-0.170224,54.25685,-2970.248736,-168.37471,-69.524608,-35.442085,-81.78939799999999
1826,-0.106621,-0.429627,1.16071,3.14976,1.44126,1.43168,-4.29922,-2.34577,1.2544,-2.20278,1.01469,0.0790322,459.390731,-3142.297073,-63.750663,-100.866931,-12.941899,-93.27062600000001
1827,-0.121176,-0.749587,1.000434,3.18609,1.57399,1.63104,-4.63921,-2.8323,1.33986,-1.64602,1.51247,-0.000909154,367.769716,-2835.6895130000003,-226.189624,-93.132847,-22.489314999999998,-91.78860399999999
1828,0.00571209,-0.487892,1.19613,3.19943,1.33717,1.48936,-4.01261,-2.27583,1.04154,-2.24962,0.759221,0.238223,334.61461791000005,-3126.3063079999997,-26.791022,-106.94416000000001,-12.855124,-95.391051
1829,-0.00797251,-0.47199,1.10863,3.0342,1.78661,1.48564,-4.12168,-2.58784,1.50819,-1.80918,1.01858,-0.158736,354.17899251,-3135.34061,-121.51615000000001,-80.020967,-22.863613,-88.34107
1830,-0.103337,-0.539329,1.07535,3.2086,1.29567,1.51066,-4.45499,-2.5119,1.3211,-2.24597,1.19807,0.0903532,419.717707,-3039.9239709999997,-146.78833999999998,-109.42419000000001,-13.366831999999999,-96.305181
1831,0.348746,-0.672777,1.03428,3.31277,1.80137,1.44273,-3.75281,-2.79553,1.03642,-0.729163,0.379407,-0.57867,-54.327175,-3070.217123,-197.79533999999998,-80.434967,-4.4729107,-88.820917
1832,-0.264503,-0.467795,0.92722,2.98523,1.63233,1.70062,-5.17649,-2.91868,1.70036,-1.84021,2.31865,0.04617,603.491943,-3049.003105,-299.91195999999997,-88.913161,-37.997007,-89.986806
1833,-0.24358,-0.852358,1.06807,2.94728,1.55952,1.69698,-4.91996,-2.66825,0.806396,-1.29262,2.09808,-0.00509769,451.97484000000003,-2693.770142,-158.83729,-94.118431,-39.973245999999996,-92.381421
1834,-0.068411,-0.413059,1.07876,2.99333,1.36461,1.5801,-4.38986,-2.4311,1.43682,-2.35397,1.41168,0.0630917,434.259651,-3169.266541,-144.34471,-106.51265,-29.905334,-96.59446200000001
1835,-0.0417583,-0.612256,0.843993,2.95851,1.90088,1.5198,-4.48099,-3.1428,1.88939,-1.56279,1.48551,-0.0915378,341.4795983,-2990.417844,-387.523443,-72.19635600000001,-28.577245,-85.657914
1836,-0.0110135,-0.445631,1.12417,2.91273,1.50485,1.61918,-4.28852,-2.44636,1.37558,-2.13571,1.4241,0.023576,370.6740235,-3157.726969,-101.37875000000001,-97.68177999999999,-37.362421,-93.755816
1837,-0.201669,-0.612545,0.971513,3.48614,1.75156,1.42809,-4.58154,-2.90257,1.59808,-1.62884,0.957113,-0.0601829,482.357509,-2937.450655,-257.51937300000003,-83.70106200000001,6.282164700000001,-89.484738
1838,0.0274268,-0.422775,0.813227,3.03383,1.2931,1.63024,-3.9515,-2.71431,1.9937,-2.74956,1.00563,0.210135,341.0905932,-3192.716725,-408.909997,-111.27841,-29.817557,-99.170929
1839,-0.326461,-0.641642,1.04209,3.64017,1.71633,1.69257,-4.89708,-2.7983,1.34362,-1.55683,1.37508,0.0437885,591.673821,-2867.817758,-185.87208,-86.34257,0.04718,-88.051454
1840,-0.131133,-0.821865,0.932165,3.40416,1.44149,1.53489,-4.56486,-2.90573,1.33006,-1.70428,1.12555,0.0252511,347.750393,-2765.032935,-292.604375,-100.663967,-4.1960877,-93.982416
1841,0.350377,-0.499495,0.872936,3.57407,1.86108,1.64459,-3.4737,-2.91058,1.30306,0.19884,0.266227,-1.61456,3.0395507,-3233.324105,-359.772926,-78.63758600000001,-0.5858785,-85.092152
1842,-0.0920521,-0.818145,0.86316,3.7224,1.79843,1.41206,-4.40344,-3.10168,1.38014,-1.04509,0.540669,-0.199844,304.74777209999996,-2780.6588549999997,-366.64360999999997,-81.982141,20.686127,-88.865175
1843,0.383304,-0.719827,1.21985,2.96593,1.63417,1.43184,-3.82696,-2.37384,0.464058,-1.13753,0.723701,-0.0826696,-98.756585,-3036.729773,-10.2585686,-89.396139,-23.742666,-91.007954
1844,0.26871,-0.55865,1.02932,3.29525,1.56531,1.51045,-3.65154,-2.7595,1.40236,-1.80299,0.295349,0.0161083,60.862601,-3150.89055,-198.53569000000002,-93.722409,-9.3534376,-91.851341
1845,-0.136871,-0.485889,0.96169,3.58132,1.50956,1.67487,-4.37719,-2.72199,1.7245,-2.21491,0.899552,0.0170895,466.130041,-3079.013711,-263.8583,-96.86549600000001,-2.28831405,-93.45755199999999
1846,-0.279698,-0.724869,1.019583,3.27031,1.28916,1.57602,-4.87686,-2.69481,1.15249,-1.87862,1.60429,-0.0477732,523.0092880000001,-2804.067131,-202.75753300000002,-109.85665,-13.383786,-97.491086
1847,-0.265872,-0.659241,1.05934,3.26793,1.47967,1.57245,-4.87306,-2.69063,1.23933,-1.78086,1.60537,-0.0155929,532.5649719999999,-2871.210259,-165.69436,-98.71833899999999,-14.263563000000001,-93.631523
1848,-0.000619113,-0.725696,1.15254,3.315,1.58071,1.55539,-4.32716,-2.56175,1.0036,-1.57182,0.996047,-0.00543291,258.02325911300005,-2900.241904,-74.896573,-92.870138,-10.8302356,-91.567508
1849,0.0372809,-0.820469,0.949457,2.82392,1.85864,1.70037,-4.53174,-2.99875,1.33329,-1.19273,1.83854,-0.015868,199.77646909999999,-2818.335731,-282.616387,-71.067577,-46.144363,-81.54643700000001
1850,0.262511,-0.868659,0.830734,3.24,1.58401,1.50728,-4.07187,-3.10501,1.35107,-1.3686,0.767594,-0.0132235,-36.648474,-2856.025741,-397.391834,-92.648005,-12.316424,-91.53545799999999
1851,0.353814,-0.556704,1.11978,3.44277,1.31987,1.45527,-3.57008,-2.26927,0.622431,-3.05801,0.239361,1.48619,-20.97054,-3181.519796,-104.07140000000001,-107.17141,2.9578606,-95.017703
1852,-0.0427137,-0.530216,0.910964,3.40531,1.89128,1.47029,-4.15,-2.97859,1.83257,-1.49912,0.692174,-0.309411,361.3469237,-3069.040484,-320.908004,-75.774835,-0.4893721,-87.257485
1853,-0.227317,-0.64717,0.90557,3.49914,1.59568,1.4952,-4.66627,-2.97139,1.65233,-1.79611,1.09077,-0.00425989,495.36975700000005,-2896.0528299999996,-321.46095,-92.23817199999999,3.1470666000000005,-91.28778
1854,0.0367778,-0.71811,0.893063,3.59619,1.77401,1.69823,-4.21485,-3.0614,1.60247,-1.41505,0.755022,-0.10749,223.4579322,-2920.41809,-337.112083,-83.27164300000001,-2.65709535,-86.60616499999999
1855,-0.331608,-0.533324,0.995824,3.71936,1.46907,1.63789,-4.89519,-2.75956,1.51446,-1.98644,1.24094,-0.0273331,631.428268,-2966.906976,-229.056734,-98.778689,7.8775598,-94.222736
1856,-0.356718,-0.660017,0.886009,3.39127,1.55035,1.56058,-4.99306,-3.01057,1.57507,-1.72594,1.59055,-0.00634271,616.131418,-2839.391983,-340.103949,-94.664575,-6.6939538999999995,-92.140111
1857,-0.241913,-0.540828,1.05751,3.38812,1.49617,1.4698,-4.73892,-2.64809,1.41767,-1.98739,1.2491,0.00502663,546.439943,-2991.241172,-167.64061,-97.647173,-1.586530416,-92.728464
1858,0.281755,-0.430459,1.007223,3.00021,1.71498,1.52386,-3.37885,-2.78173,1.59822,-1.54309,0.360587,-0.412041,97.85842699999999,-3274.5211409999997,-222.820943,-84.11112999999999,-27.025100000000002,-89.100384
