step_order,Timestamp,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,measurement_temperature,x_set,y_set,z_set,rx_set,ry_set,rz_set
9244,20200717142447,0.9,0.1,0.4,1.5708,1.91986,1.5708,-2.76505,-2.02759,-1.86924,0.7557050000000001,1.19389,-0.34923,23.3050003051758,1855.6318999999999,-1175.0203,-909.86036,-92.09518200000001,-61.51447999999999,-112.67272000000001
9245,20200717142454,0.9,0.1,0.4,1.5708,2.0944,1.5708,-2.76492,-2.0272900000000003,-1.8695,0.7542449999999999,1.1936,-0.523464,23.3050003051758,1855.591,-1175.0855999999999,-909.96933,-92.231784,-61.664462,-122.76123000000001
9246,20200717142501,0.9,0.1,0.4,1.5708,2.26893,1.5708,-2.76487,-2.02751,-1.86918,0.754771,1.19254,-0.698272,23.3050003051758,1855.5655,-1174.9795,-909.8697999999999,-92.163227,-61.79674700000001,-132.72105
9247,20200717142516,0.9,0.1,0.4,1.5708,1.5708,1.39626,-2.72017,-2.0385,-1.85072,0.746454,0.974836,0.000215716,23.3050003051758,1853.799,-1177.6336999999999,-910.13477,-91.945458,-51.24507,-92.26652299999999
9248,20200717142521,0.9,0.1,0.4,1.5708,1.5708,1.43117,-2.72826,-2.03572,-1.85566,0.749075,1.01633,-0.0001433529999999,23.3050003051758,1854.2537,-1177.2344999999998,-910.09201,-91.94221800000001,-53.198718,-92.319114
9249,20200717142525,0.9,0.1,0.4,1.5708,1.5708,1.4660799999999998,-2.73715,-2.0334,-1.85978,0.752174,1.06035,-0.00199777,23.3050003051758,1854.5552,-1176.7206999999999,-910.01063,-91.89480800000001,-55.214279999999995,-92.390636
9250,20200717142530,0.9,0.1,0.4,1.5708,1.5708,1.50098,-2.74594,-2.03072,-1.86358,0.75166,1.10335,-0.00116045,23.3050003051758,1854.7937,-1176.2262999999998,-909.9889499999999,-92.10055000000001,-57.170408,-92.587936
9251,20200717142534,0.9,0.1,0.4,1.5708,1.5708,1.53589,-2.75522,-2.02898,-1.86682,0.754065,1.14772,-0.000310723,23.3050003051758,1855.2578999999998,-1175.6894,-909.90399,-92.06350300000001,-59.140592999999996,-92.522362
9252,20200717142543,0.9,0.1,0.4,1.5708,1.5708,1.6057,-2.77411,-2.02677,-1.87064,0.756782,1.23645,-0.00175888,23.3050003051758,1855.6751,-1174.7724999999998,-909.75616,-92.08469600000001,-63.144242000000006,-92.683399
9253,20200717142548,0.9,0.1,0.4,1.5708,1.5708,1.64061,-2.78395,-2.02604,-1.87189,0.757105,1.28166,-0.00195009,23.3050003051758,1855.9024,-1174.3621999999998,-909.76123,-92.180451,-65.194182,-92.820914
9254,20200717142552,0.9,0.1,0.4,1.5708,1.5708,1.67552,-2.79369,-2.02585,-1.87241,0.757368,1.32577,-0.000202958,23.3050003051758,1856.1164999999999,-1173.8859,-909.8328799999999,-92.275574,-67.172757,-92.8396
9255,20200717142557,0.9,0.1,0.4,1.5708,1.5708,1.71042,-2.80398,-2.02552,-1.8723,0.755813,1.37152,-0.000202958,23.3050003051758,1856.2993999999999,-1173.3012999999999,-909.77447,-92.56586800000001,-69.19574100000001,-93.161265
9256,20200717142614,0.9,2.77556e-17,0.9,0.8726649999999999,1.5708,1.5708,-3.09451,-1.85384,-1.16706,-0.119409,2.2205,0.00056251,23.3050003051758,1904.5148,-1082.7173,-408.77597,92.103543,-81.892987,91.07378
9257,20200717142623,0.9,2.77556e-17,0.9,1.0472,1.5708,1.5708,-3.05329,-1.81008,-1.22203,-0.11068,2.00494,-0.000873391,23.3050003051758,1904.7565,-1085.3528,-409.00901999999996,-150.00496999999996,-90.916927,-150.90012
9258,20200717142633,0.9,2.77556e-17,0.9,1.22173,1.5708,1.5708,-3.00602,-1.77761,-1.26198,-0.10286,1.7828099999999998,-0.00161487,23.3050003051758,1904.6123,-1088.3574,-408.84657999999996,-93.86434799999999,-81.23510799999998,-94.66094500000001
9259,20200717142642,0.9,2.77556e-17,0.9,1.39626,1.5708,1.5708,-2.95548,-1.75757,-1.28677,-0.0972083,1.55779,-0.0018428,23.3050003051758,1903.966,-1091.1767,-409.01050999999995,-92.363534,-71.22489100000001,-93.041154
9260,20200717142652,0.9,2.77556e-17,0.9,1.5708,1.5708,1.5708,-2.90441,-1.75076,-1.29457,-0.096969,1.33221,-0.00107652,23.3050003051758,1902.7403,-1093.7301,-409.11204,-92.1605,-61.243241000000005,-92.639707
9261,20200717142701,0.9,2.77556e-17,0.9,1.7453299999999998,1.5708,1.5708,-2.85603,-1.7578,-1.2859,-0.0985258,1.10907,0.000203732,23.3050003051758,1901.1073999999999,-1095.8845,-409.05348999999995,-92.054268,-51.23193,-92.322344
9262,20200717142717,0.9,2.77556e-17,0.9,1.5708,0.8726649999999999,1.5708,-2.9042,-1.7507400000000002,-1.29472,-0.0966933,1.33138,0.6976899999999999,23.3050003051758,1902.7093,-1093.8835,-408.98512999999997,-92.04467000000001,-60.58453200000001,-52.550404
9263,20200717142724,0.9,2.77556e-17,0.9,1.5708,1.0472,1.5708,-2.90451,-1.75072,-1.29425,-0.0982145,1.33275,0.523142,23.3050003051758,1902.6667,-1093.8077,-408.91522,-92.191699,-60.80524,-62.654728
9264,20200717142731,0.9,2.77556e-17,0.9,1.5708,1.22173,1.5708,-2.90427,-1.7509,-1.29457,-0.0964902,1.33174,0.347885,23.3050003051758,1902.6437999999998,-1093.8043,-409.06701,-92.078,-60.921818,-72.648848
9265,20200717142737,0.9,2.77556e-17,0.9,1.5708,1.39626,1.5708,-2.90425,-1.75083,-1.29473,-0.0961669,1.33205,0.17373,23.3050003051758,1902.6965,-1093.8258,-409.08265,-92.07417000000001,-61.104938000000004,-82.63692300000001
9266,20200717142751,0.9,2.77556e-17,0.9,1.5708,1.7453299999999998,1.5708,-2.90456,-1.75066,-1.29455,-0.0973161,1.3335,-0.174209,23.3050003051758,1902.7765,-1093.7429,-409.05798,-92.193917,-61.480560000000004,-102.62442
9267,20200717142758,0.9,2.77556e-17,0.9,1.5708,1.91986,1.5708,-2.90422,-1.75102,-1.29456,-0.0958675,1.33174,-0.348895,23.3050003051758,1902.7033999999999,-1093.6019,-409.1361,-92.07946000000001,-61.54546300000001,-112.59141000000001
9268,20200717142805,0.9,2.77556e-17,0.9,1.5708,2.0944,1.5708,-2.90455,-1.75088,-1.2948,-0.0961788,1.3332700000000002,-0.524313,23.3050003051758,1902.7726,-1093.6127,-409.22002999999995,-92.123209,-61.785549,-122.64092000000001
9269,20200717142811,0.9,2.77556e-17,0.9,1.5708,2.26893,1.5708,-2.90453,-1.75083,-1.2944,-0.0972446,1.3332,-0.697445,23.3050003051758,1902.8046,-1093.5587,-408.95842999999996,-92.159253,-61.940867,-132.61938
9270,20200717142827,0.9,2.77556e-17,0.9,1.5708,1.5708,1.39626,-2.85601,-1.75774,-1.28623,-0.0985978,1.10913,-0.000909154,23.3050003051758,1901.0902999999998,-1095.9334,-409.20052999999996,-91.89214100000001,-51.248688,-92.209197
9271,20200717142831,0.9,2.77556e-17,0.9,1.5708,1.5708,1.43117,-2.86507,-1.75537,-1.28932,-0.0973161,1.15269,-0.000155274,23.3050003051758,1901.5609,-1095.4934,-409.15501,-91.87465200000001,-53.220904,-92.189487
9272,20200717142836,0.9,2.77556e-17,0.9,1.5708,1.5708,1.4660799999999998,-2.87466,-1.75353,-1.29137,-0.0972684,1.19712,0.0002277,23.3050003051758,1901.8844,-1094.9251,-409.08508,-91.95506400000001,-55.212205000000004,-92.273708
9273,20200717142840,0.9,2.77556e-17,0.9,1.5708,1.5708,1.50098,-2.88448,-1.75192,-1.29304,-0.0974954,1.24235,-0.000274483,23.3050003051758,1902.196,-1094.559,-409.06807999999995,-92.043243,-57.248489,-92.425829
9274,20200717142845,0.9,2.77556e-17,0.9,1.5708,1.5708,1.53589,-2.89439,-1.7514,-1.29424,-0.0950416,1.2869,-0.000322644,23.3050003051758,1902.4979999999998,-1094.068,-409.07032,-91.93333000000001,-59.260199,-92.34523499999999
9275,20200717142854,0.9,2.77556e-17,0.9,1.5708,1.5708,1.6057,-2.91443,-1.7509599999999998,-1.29408,-0.0974358,1.37709,0.000335558,23.3050003051758,1902.9583,-1093.1753,-409.05285,-92.26733200000001,-63.258663,-92.693001
9276,20200717142859,0.9,2.77556e-17,0.9,1.5708,1.5708,1.64061,-2.92433,-1.75208,-1.29349,-0.0953649,1.42148,-0.00122053,23.3050003051758,1903.2422,-1092.7851,-408.99084999999997,-92.09685,-65.232279,-92.657764
9277,20200717142903,0.9,2.77556e-17,0.9,1.5708,1.5708,1.67552,-2.93469,-1.75327,-1.29157,-0.0972565,1.46652,-0.000944916,23.3050003051758,1903.4787999999999,-1092.1571,-408.92945,-92.379468,-67.213783,-92.938113
9278,20200717142908,0.9,2.77556e-17,0.9,1.5708,1.5708,1.71042,-2.94532,-1.7551599999999998,-1.28927,-0.097915,1.51319,-4.75089e-05,23.3050003051758,1903.6744999999999,-1091.6326,-408.97067,-92.53743800000001,-69.282717,-93.072188
9279,20200717142924,0.9,2.77556e-17,0.8,0.8726649999999999,1.5708,1.5708,-3.09455,-1.8474,-1.3493,0.0538683,2.22003,-0.00154335,23.3050003051758,1905.2472,-1081.7603,-508.95881,92.796289,-81.93253700000001,91.714575
9280,20200717142933,0.9,2.77556e-17,0.8,1.0472,1.5708,1.5708,-3.05353,-1.80658,-1.40155,0.0657327,2.00547,-0.00192625,23.3050003051758,1905.5212999999999,-1084.3978,-509.31293,-149.92532,-90.929326,-150.88284
9281,20200717142943,0.9,2.77556e-17,0.8,1.22173,1.5708,1.5708,-3.0063,-1.7754299999999998,-1.43982,0.0727363999999999,1.7839900000000002,-0.00137598,23.3050003051758,1905.3002,-1087.4342,-509.1763,-93.886986,-81.26735400000001,-94.670927
9282,20200717142952,0.9,2.77556e-17,0.8,1.39626,1.5708,1.5708,-2.95543,-1.7558900000000002,-1.46351,0.0770103,1.55771,-0.00044233,23.3050003051758,1904.5994999999998,-1090.3034,-509.28772000000004,-92.508355,-71.20254000000001,-93.09783300000001
9283,20200717143002,0.9,2.77556e-17,0.8,1.5708,1.5708,1.5708,-2.90464,-1.7495900000000002,-1.47149,0.0803864,1.33336,-0.00149519,23.3050003051758,1903.494,-1092.8409,-509.36308,-91.98742200000001,-61.275284,-92.49761000000001
9284,20200717143011,0.9,2.77556e-17,0.8,1.7453299999999998,1.5708,1.5708,-2.85638,-1.7559900000000002,-1.46314,0.0768905,1.11106,-0.0014475,23.3050003051758,1901.8430999999998,-1095.0328,-509.32395,-92.05510699999999,-51.304766,-92.418261
9285,20200717143027,0.9,2.77556e-17,0.8,1.5708,0.8726649999999999,1.5708,-2.90453,-1.74927,-1.47137,0.0785184,1.33265,0.696733,23.3050003051758,1903.4327999999998,-1092.9489,-509.20296,-92.04540200000001,-60.624859,-52.607267
9286,20200717143034,0.9,2.77556e-17,0.8,1.5708,1.0472,1.5708,-2.90461,-1.74927,-1.4709299999999998,0.0770702,1.33332,0.52295,23.3050003051758,1903.3238,-1092.9257,-509.12739,-92.183733,-60.817584999999994,-62.66631800000001
9287,20200717143040,0.9,2.77556e-17,0.8,1.5708,1.22173,1.5708,-2.90441,-1.74947,-1.47153,0.0796438,1.33211,0.348435,23.3050003051758,1903.4782,-1092.8842,-509.33476,-92.01692100000001,-60.926306000000004,-72.55814300000003
9288,20200717143047,0.9,2.77556e-17,0.8,1.5708,1.39626,1.5708,-2.90449,-1.74945,-1.47097,0.0777284999999999,1.33278,0.174472,23.3050003051758,1903.2935,-1092.8445,-509.28317,-92.183846,-61.118601,-82.70204599999998
9289,20200717143101,0.9,2.77556e-17,0.8,1.5708,1.7453299999999998,1.5708,-2.90451,-1.74953,-1.4710299999999998,0.0788296,1.33263,-0.175011,23.3050003051758,1903.4108999999999,-1092.7557,-509.25997,-92.103914,-61.427715,-102.6003
9290,20200717143107,0.9,2.77556e-17,0.8,1.5708,1.91986,1.5708,-2.90422,-1.74961,-1.47155,0.0799789,1.33186,-0.349109,23.3050003051758,1903.4809,-1092.7791,-509.43273,-92.038836,-61.550776000000006,-112.57151
9291,20200717143114,0.9,2.77556e-17,0.8,1.5708,2.0944,1.5708,-2.90456,-1.74953,-1.47121,0.0788776,1.33269,-0.524804,23.3050003051758,1903.4951999999998,-1092.5952,-509.38,-92.13332600000001,-61.73690799999999,-122.68089
9292,20200717143121,0.9,2.77556e-17,0.8,1.5708,2.26893,1.5708,-2.90456,-1.7495599999999998,-1.47094,0.0785065,1.33281,-0.699025,23.3050003051758,1903.4941999999999,-1092.5727,-509.19255000000004,-92.12711900000001,-61.903417999999995,-132.67461
9293,20200717143136,0.9,2.77556e-17,0.8,1.5708,1.5708,1.39626,-2.8562,-1.75625,-1.46329,0.0782071,1.11046,-0.000597779,23.3050003051758,1901.8251,-1095.067,-509.43694,-91.805057,-51.291604,-92.096923
9294,20200717143141,0.9,2.77556e-17,0.8,1.5708,1.5708,1.43117,-2.86534,-1.7537599999999998,-1.46589,0.0775248,1.15371,-0.00120813,23.3050003051758,1902.2635,-1094.5262,-509.3032400000001,-91.907802,-53.243244,-92.288704
9295,20200717143145,0.9,2.77556e-17,0.8,1.5708,1.5708,1.4660799999999998,-2.87503,-1.75184,-1.4683,0.0775129,1.19875,0.000443042,23.3050003051758,1902.5682,-1094.0372,-509.46430000000004,-92.008424,-55.273477,-92.319637
9296,20200717143150,0.9,2.77556e-17,0.8,1.5708,1.5708,1.50098,-2.88444,-1.75047,-1.46981,0.07792,1.24196,-1.17461e-05,23.3050003051758,1902.9886999999999,-1093.5889,-509.29546,-92.028294,-57.216868999999996,-92.395685
9297,20200717143154,0.9,2.77556e-17,0.8,1.5708,1.5708,1.53589,-2.89424,-1.74953,-1.47073,0.0779078999999999,1.2865799999999998,-5.94298e-05,23.3050003051758,1903.2439,-1093.2229,-509.24095,-92.10979,-59.225122999999996,-92.506394
9298,20200717143204,0.9,2.77556e-17,0.8,1.5708,1.5708,1.6057,-2.91438,-1.7495599999999998,-1.47118,0.0786742,1.37685,-0.000932995,23.3050003051758,1903.8167999999998,-1092.3173,-509.3093400000001,-92.19374,-63.234805,-92.697012
9299,20200717143208,0.9,2.77556e-17,0.8,1.5708,1.5708,1.64061,-2.92451,-1.75037,-1.47019,0.0789135,1.42191,-0.0013159,23.3050003051758,1904.0317,-1091.8573,-509.2452,-92.23261600000001,-65.230778,-92.791939
9300,20200717143213,0.9,2.77556e-17,0.8,1.5708,1.5708,1.67552,-2.93466,-1.7515599999999998,-1.46834,0.077417,1.46662,8.38896e-05,23.3050003051758,1904.1805,-1091.3077,-509.19115,-92.452661,-67.199985,-92.95156800000001
9301,20200717143217,0.9,2.77556e-17,0.8,1.5708,1.5708,1.71042,-2.94515,-1.75377,-1.46625,0.0789615,1.5119999999999998,-0.00125629,23.3050003051758,1904.4542,-1090.6794,-509.19425,-92.347829,-69.207374,-92.968435
9302,20200717143233,0.9,2.77556e-17,0.7,0.8726649999999999,1.5708,1.5708,-3.09461,-1.87066,-1.49565,0.22351,2.22038,-0.000478093,23.3050003051758,1905.8316,-1080.8845,-608.8568200000001,92.812343,-81.92968900000001,91.790216
9303,20200717143242,0.9,2.77556e-17,0.7,1.0472,1.5708,1.5708,-3.05351,-1.83129,-1.54716,0.236426,2.00535,-0.000454251,23.3050003051758,1906.3041999999998,-1083.5009,-608.80235,-145.98405,-90.93222,-146.87541
9304,20200717143252,0.9,2.77556e-17,0.7,1.22173,1.5708,1.5708,-3.00618,-1.80123,-1.58521,0.243931,1.7832,-0.000789467,23.3050003051758,1905.9523,-1086.4946,-608.8034700000001,-93.84484499999999,-81.21371899999998,-94.60405100000001
9305,20200717143301,0.9,2.77556e-17,0.7,1.39626,1.5708,1.5708,-2.95577,-1.78262,-1.60827,0.248791,1.55909,-0.00117237,23.3050003051758,1905.2324999999998,-1089.3267,-608.72216,-92.446462,-71.243716,-93.084912
9306,20200717143311,0.9,2.77556e-17,0.7,1.5708,1.5708,1.5708,-2.90456,-1.7766,-1.61614,0.251712,1.33323,-0.000131432,23.3050003051758,1903.9895,-1091.9483,-608.84195,-92.000308,-61.26404,-92.429159
9307,20200717143320,0.9,2.77556e-17,0.7,1.7453299999999998,1.5708,1.5708,-2.85646,-1.78239,-1.60838,0.248336,1.11153,-0.000478093,23.3050003051758,1902.5314999999998,-1094.1774,-608.84023,-92.05465,-51.315529999999995,-92.367018
9308,20200717143336,0.9,2.77556e-17,0.7,1.5708,0.8726649999999999,1.5708,-2.90443,-1.77591,-1.61624,0.248863,1.33253,0.696709,23.3050003051758,1903.9960999999998,-1092.086,-608.73955,-92.161731,-60.61286900000001,-52.715351
9309,20200717143343,0.9,2.77556e-17,0.7,1.5708,1.0472,1.5708,-2.90449,-1.77585,-1.61629,0.248648,1.33249,0.522998,23.3050003051758,1904.0659999999998,-1092.019,-608.7501000000001,-92.20706200000001,-60.766076999999996,-62.685474
9310,20200717143349,0.9,2.77556e-17,0.7,1.5708,1.22173,1.5708,-2.9047,-1.77662,-1.61608,0.251736,1.33323,0.347693,23.3050003051758,1904.0212999999999,-1091.8936,-608.78668,-91.95125200000001,-60.954885,-72.54035300000001
9311,20200717143356,0.9,2.77556e-17,0.7,1.5708,1.39626,1.5708,-2.9041900000000003,-1.7761900000000002,-1.61622,0.250192,1.33175,0.175034,23.3050003051758,1903.9958,-1092.048,-608.8360099999999,-92.110809,-61.061330999999996,-82.59721300000001
9312,20200717143410,0.9,2.77556e-17,0.7,1.5708,1.7453299999999998,1.5708,-2.90446,-1.77624,-1.61614,0.250694,1.33252,-0.174149,23.3050003051758,1904.1488,-1091.8625,-608.74922,-92.084748,-61.411391,-102.53335
9313,20200717143417,0.9,2.77556e-17,0.7,1.5708,1.91986,1.5708,-2.90443,-1.77635,-1.61619,0.250946,1.33237,-0.348763,23.3050003051758,1904.057,-1091.9247,-608.82378,-92.07753100000001,-61.564806,-112.58903000000001
9314,20200717143423,0.9,2.77556e-17,0.7,1.5708,2.0944,1.5708,-2.9045,-1.7768,-1.6161,0.252454,1.33253,-0.5249,23.3050003051758,1904.0954,-1091.7119,-608.8721,-91.95269300000001,-61.719177,-122.49291000000001
9315,20200717143430,0.9,2.77556e-17,0.7,1.5708,2.26893,1.5708,-2.90455,-1.77639,-1.61598,0.250228,1.3330000000000002,-0.69808,23.3050003051758,1904.088,-1091.6989,-608.7658,-92.12201300000001,-61.898685,-132.61067
9316,20200717143446,0.9,2.77556e-17,0.7,1.5708,1.5708,1.39626,-2.85616,-1.7825099999999998,-1.60832,0.248145,1.11002,0.000287621,23.3050003051758,1902.5253,-1094.1308,-608.9437800000001,-91.89618300000001,-51.250301,-92.159245
9317,20200717143450,0.9,2.77556e-17,0.7,1.5708,1.5708,1.43117,-2.86532,-1.78047,-1.61084,0.249079,1.15376,-0.0002268,23.3050003051758,1902.8002999999999,-1093.6579,-608.8659200000001,-91.90362300000001,-53.232613,-92.22884099999999
9318,20200717143455,0.9,2.77556e-17,0.7,1.5708,1.5708,1.4660799999999998,-2.87462,-1.77896,-1.61331,0.251544,1.19727,-0.000550095,23.3050003051758,1903.2574,-1093.2127,-608.92133,-91.812105,-55.188656,-92.179021
9319,20200717143459,0.9,2.77556e-17,0.7,1.5708,1.5708,1.50098,-2.88456,-1.7771,-1.615,0.249414,1.24247,2.39685e-05,23.3050003051758,1903.6322,-1092.7223,-608.8640700000001,-92.046557,-57.218826,-92.41293999999999
9320,20200717143504,0.9,2.77556e-17,0.7,1.5708,1.5708,1.53589,-2.89441,-1.7766,-1.61587,0.25018,1.28726,-0.000837151,23.3050003051758,1903.7638,-1092.3192,-608.9279599999999,-92.063224,-59.250349,-92.512605
9321,20200717143513,0.9,2.77556e-17,0.7,1.5708,1.5708,1.6057,-2.9142900000000003,-1.77656,-1.61575,0.25,1.37656,-0.000789467,23.3050003051758,1904.2403,-1091.3839,-608.8414200000001,-92.213842,-63.21247800000001,-92.715956
9322,20200717143518,0.9,2.77556e-17,0.7,1.5708,1.5708,1.64061,-2.92442,-1.7772,-1.61488,0.249629,1.42174,-0.000909154,23.3050003051758,1904.4927,-1090.9608,-608.7962500000001,-92.304057,-65.21315400000002,-92.84132799999999
9323,20200717143522,0.9,2.77556e-17,0.7,1.5708,1.5708,1.67552,-2.93482,-1.7784400000000002,-1.61338,0.249378,1.46715,-0.00100452,23.3050003051758,1904.7776999999999,-1090.3289,-608.8259,-92.421396,-67.205675,-92.986804
9324,20200717143527,0.9,2.77556e-17,0.7,1.5708,1.5708,1.71042,-2.94536,-1.7804,-1.6112,0.249402,1.51309,-0.000550095,23.3050003051758,1905.0285,-1089.7526,-608.7809900000001,-92.45939,-69.244668,-93.028318
9325,20200717143542,0.9,2.77556e-17,0.6,0.8726649999999999,1.5708,1.5708,-3.0946700000000003,-1.92038,-1.61172,0.389764,2.2211,-0.000322644,23.3050003051758,1906.3150999999998,-1079.9629,-708.53788,92.665325,-81.90547399999998,91.632442
9326,20200717143552,0.9,2.77556e-17,0.6,1.0472,1.5708,1.5708,-3.05349,-1.88272,-1.66356,0.403744,2.00525,-0.000334565,23.3050003051758,1906.879,-1082.6034,-708.56145,-145.99252,-90.905455,-146.87608
9327,20200717143601,0.9,2.77556e-17,0.6,1.22173,1.5708,1.5708,-3.00639,-1.85485,-1.7016099999999998,0.415401,1.78397,-0.000466172,23.3050003051758,1906.6232,-1085.5615,-708.67965,-93.393591,-81.237122,-94.16371000000001
9328,20200717143611,0.9,2.77556e-17,0.6,1.39626,1.5708,1.5708,-2.95553,-1.83655,-1.7252900000000002,0.4201760000000001,1.55791,-0.00178272,23.3050003051758,1905.9167,-1088.4299,-708.78637,-92.406772,-71.181219,-93.09178
9329,20200717143621,0.9,2.77556e-17,0.6,1.5708,1.5708,1.5708,-2.90463,-1.8304,-1.73311,0.420882,1.33349,-0.000885312,23.3050003051758,1904.6608999999999,-1091.0366,-709.0064599999998,-92.199624,-61.254805000000005,-92.67748800000001
9330,20200717143630,0.9,2.77556e-17,0.6,1.7453299999999998,1.5708,1.5708,-2.8564,-1.8364,-1.7252299999999998,0.419051,1.11132,0.000502963,23.3050003051758,1903.1443,-1093.24,-708.99618,-92.07294399999999,-51.287931,-92.336008
9331,20200717143646,0.9,2.77556e-17,0.6,1.5708,0.8726649999999999,1.5708,-2.90408,-1.83052,-1.73305,0.421504,1.3313,0.6970430000000001,23.3050003051758,1904.5446,-1091.2224,-708.82833,-92.053399,-60.54827199999999,-52.602447999999995
9332,20200717143652,0.9,2.77556e-17,0.6,1.5708,1.0472,1.5708,-2.90437,-1.83023,-1.73322,0.42093,1.33216,0.524171,23.3050003051758,1904.6842,-1091.1617,-708.88356,-92.13631000000001,-60.73975299999999,-62.563449999999996
9333,20200717143659,0.9,2.77556e-17,0.6,1.5708,1.22173,1.5708,-2.90439,-1.83058,-1.73304,0.422019,1.33173,0.347789,23.3050003051758,1904.6690999999998,-1091.0261,-708.86856,-92.05505000000001,-60.872987,-72.640175
9334,20200717143706,0.9,2.77556e-17,0.6,1.5708,1.39626,1.5708,-2.90435,-1.8302,-1.7331599999999998,0.420607,1.33206,0.1744119999999999,23.3050003051758,1904.7126999999998,-1091.0579,-708.8939200000002,-92.19906900000001,-61.057548999999995,-82.71801500000001
9335,20200717143719,0.9,2.77556e-17,0.6,1.5708,1.7453299999999998,1.5708,-2.90433,-1.83057,-1.73322,0.422103,1.3317,-0.175418,23.3050003051758,1904.7778999999998,-1090.9309,-709.0216800000001,-92.111345,-61.354814000000005,-102.64332
9336,20200717143726,0.9,2.77556e-17,0.6,1.5708,1.91986,1.5708,-2.90404,-1.83056,-1.7331299999999998,0.42178,1.33148,-0.349912,23.3050003051758,1904.7166,-1090.9298,-708.97639,-92.14093100000001,-61.507299,-112.72963999999999
9337,20200717143733,0.9,2.77556e-17,0.6,1.5708,2.0944,1.5708,-2.90444,-1.83037,-1.73308,0.421217,1.33272,-0.5227930000000001,23.3050003051758,1904.7771,-1090.8949,-708.9158099999999,-92.166916,-61.717507,-122.61023999999999
9338,20200717143740,0.9,2.77556e-17,0.6,1.5708,2.26893,1.5708,-2.90415,-1.8308,-1.7331599999999998,0.422582,1.3318,-0.697936,23.3050003051758,1904.7252999999998,-1090.8962,-709.0870099999999,-92.077359,-61.842499999999994,-132.58083
9339,20200717143755,0.9,2.77556e-17,0.6,1.5708,1.5708,1.39626,-2.85616,-1.83643,-1.72525,0.4189310000000001,1.10968,-0.00127966,23.3050003051758,1903.1979,-1093.1959,-709.05069,-91.911478,-51.225066,-92.269171
9340,20200717143800,0.9,2.77556e-17,0.6,1.5708,1.5708,1.43117,-2.86554,-1.83435,-1.7279099999999998,0.419637,1.15469,0.000251669,23.3050003051758,1903.5323999999998,-1092.7029,-708.9564,-91.951002,-53.268267,-92.25643799999999
9341,20200717143804,0.9,2.77556e-17,0.6,1.5708,1.5708,1.4660799999999998,-2.87479,-1.83282,-1.7301799999999998,0.420631,1.19759,-0.00139982,23.3050003051758,1903.8833,-1092.234,-709.05321,-91.978633,-55.185041,-92.41007
9342,20200717143809,0.9,2.77556e-17,0.6,1.5708,1.5708,1.50098,-2.8843,-1.83161,-1.73182,0.42178,1.24186,-0.000490014,23.3050003051758,1904.1733,-1091.8869,-709.0038900000001,-91.97507,-57.17886,-92.375653
9343,20200717143813,0.9,2.77556e-17,0.6,1.5708,1.5708,1.53589,-2.89416,-1.83066,-1.7327400000000002,0.421134,1.28664,3.59527e-05,23.3050003051758,1904.387,-1091.4913,-709.00212,-92.117151,-59.206567,-92.51355799999999
9344,20200717143823,0.9,2.77556e-17,0.6,1.5708,1.5708,1.6057,-2.9144400000000004,-1.83066,-1.7328,0.421193,1.37735,-0.0001433529999999,23.3050003051758,1904.9314,-1090.4996,-708.9526900000001,-92.24995000000001,-63.236486,-92.71587099999999
9345,20200717143827,0.9,2.77556e-17,0.6,1.5708,1.5708,1.64061,-2.92453,-1.83124,-1.732,0.420667,1.42211,0.000107858,23.3050003051758,1905.2103,-1089.9977,-708.99318,-92.37304200000001,-65.210237,-92.85459399999999
9346,20200717143832,0.9,2.77556e-17,0.6,1.5708,1.5708,1.67552,-2.93475,-1.83254,-1.7303400000000002,0.420655,1.46668,-0.000585858,23.3050003051758,1905.456,-1089.4354,-708.88529,-92.42345200000001,-67.171311,-92.977056
9347,20200717143836,0.9,2.77556e-17,0.6,1.5708,1.5708,1.71042,-2.94502,-1.83466,-1.7281799999999998,0.4215640000000001,1.51196,0.000131826,23.3050003051758,1905.6137999999999,-1088.947,-708.94228,-92.38426700000001,-69.18889100000001,-92.925253
9348,20200717143852,0.9,2.77556e-17,0.5,0.8726649999999999,1.5708,1.5708,-3.09456,-1.99474,-1.6998799999999998,0.552313,2.22057,-0.00211746,23.3050003051758,1906.8663999999999,-1079.0824,-808.6628,92.819782,-81.942836,91.6839
9349,20200717143901,0.9,2.77556e-17,0.5,1.0472,1.5708,1.5708,-3.05336,-1.96004,-1.75206,0.5695100000000001,2.00481,-0.000921075,23.3050003051758,1907.3774999999998,-1081.6977,-808.8139,-146.34351,-90.86027200000001,-147.25236999999998
9350,20200717143911,0.9,2.77556e-17,0.5,1.22173,1.5708,1.5708,-3.00616,-1.93417,-1.79066,0.583955,1.78333,-0.00127966,23.3050003051758,1907.1291999999999,-1084.7467,-808.7966,-93.55931199999999,-81.20740899999998,-94.377605
9351,20200717143921,0.9,2.77556e-17,0.5,1.39626,1.5708,1.5708,-2.95553,-1.91736,-1.81455,0.590142,1.55798,-0.00129205,23.3050003051758,1906.3491,-1087.5151,-808.74073,-92.491244,-71.17778000000001,-93.15164700000001
